,id,translation,transliteration
5464,5215,Šidaru,ší-d[a]-ru
5465,5216,Šidu,Ší-du
5466,5217,Šihašar,ši-ha-ša-ar
5467,5218,Šihišnuman,ší-hi-iš-nu-ma-an
5468,5219,Šihurbia,ši-hur-bi-a
5469,5220,Šihurpia,ší-hu-ur-pí-a
5470,5221,Šikibari,Ší-gi-ba-ri
5471,5222,Sikili,si-ki-li
5472,5223,Šikmadu,Ší-ik-ma-da
5473,5224,Šikmadu,Ší-ik-ma-dim
5474,5225,Šikriašwe,ší-ik-ri-áš-we
5475,5226,Šikrilka,ší-ik-ri-il5-kà
5476,5227,Šikriuman,ší-ik-ri-ú-ma-an
5477,5228,Šikriuman,ší-i[k-r]i-ú-ma-an
5478,5229,Šikriuman,ší-ik[-ri-ú-ma-an]
5479,5230,Šiktihašut,Ší-ik-tí-ha-šu-ut
5480,5231,Šikuwa,Ší-ku-wa
5481,5232,Šikuza,Ší-ku-za
5482,5233,Šiliara,Ší-li-a-ra
5483,5234,Šiliara,[š]í-li-a-ra
5484,5235,Ṣilili,Ṣí-li-li
5485,5236,Šilipkaean,ši-li-ip-ka-e-an
5486,5237,Šilišurbada,Ší-li-šu-ur-ba-da
5487,5238,Šiliuman,Ší-li-ú-ma-an
5488,5239,Ṣillī-Adad,Ṣí-lá-{d}IM
5489,5240,Ṣillī-Adad,MI-{d}IM
5490,5241,Ṣillī-Adad,MI-li-{d}IM
5491,5242,Ṣillī-Dagān,Ṣí-lu-Da-ga-an
5492,5243,Ṣillī-ilu,Ṣí-la-DINGIR
5493,5244,Ṣillī-išmeanni,ṣí-li-iš-me-a-ni
5494,5245,Ṣilli-Ištar,GI6-li-IŠTAR
5495,5246,Ṣillī-Ištar,Ṣí-li-Ištar
5496,5247,Ṣillī-Ištar,MI-li-Ištar
5497,5248,Ṣillī-Kubabat,Ṣí-li-Ku-ba-ba-at
5498,5249,Ṣillī-libbum,Ṣí-li-li-bi4-im
5499,5250,Ṣillī-malak,Ṣí-lá-ma-lá-ak
5500,5251,Ṣillia,Ṣí-li-a
5501,5252,Ṣillia,Ṣí-li-i-a
5502,5253,Ṣilluš-Dagān,Ṣí-lu-uš-Da-gán
5503,5254,Šilmašu,Ší-el-ma-šu
5504,5255,Šilu,ši-lu
5505,5256,Ṣilulu,Ṣí-lu-lu
5506,5257,Šilum-ardi,Ší-lu-um-ar-dí-x
5507,5258,Šilum-ardi,Šé-lu-um-ar-dí
5508,5259,Šalim-wardum,Ší-lu-um-ar-dí-x
5509,5260,Šalim-wardum,Šé-lu-um-ar-dí
5510,5261,Šilumata,Ší-lu-ma-ta
5511,5262,Šima-Aššur,ši-ma-a-šur
5512,5263,Šima-Suen,ši-ma-su-en6
5513,5264,Šimala,ši-ma-la
5514,5265,Šimašitiša,ší-ma-ší-tí-ša
5515,5266,Šīmat-Anum,Ší-ma-ta-nim
5516,5267,Šīmat-Aššur,Ší-ma-at-A-šur
5517,5268,Šimat-Ištar,ší-ma-at-IŠTAR
5518,5269,Šīmat-Ištar,Ší-ma-at-Ištar
5519,5270,Šimat-Suen,ší-ma-at-sú-en6
5520,5271,Šīmat-Suen,Ší-ma-at-Sú-en6
5521,5272,Šimi-ilī,ši-mi-DINGIR
5522,5273,Šimiškuni,ší-mì-iš-ku-ni
5523,5274,Šimiškunin,ši-mi-iš-ku-nin
5524,5275,Šimitili,Ší-me-tí-AN
5525,5276,Iṣmid-ili,Ší-me-tí-AN
5526,5277,Šimkimatal,Ší-im-gi-ma-tal
5527,5278,Šimkimatal,Ší-im-ki-ma-tim
5528,5279,Šimkimatal,Ší-im-ki-ma-tù
5529,5280,Šimnala,Ší-im-na-lá
5530,5281,Šimnala,ší-im-na-lá
5531,5282,Šimnala,[š]í-i[m-n]a-lá
5532,5283,Šimnilka,Ší-im-ni-el-kà
5533,5284,Šimnilka,ší-im-ni-il5-kà
5534,5285,Šimnuman,Ší-im-nu-ma-an
5535,5286,Šimnuman,ší-im-n[u-ma-an]
5536,5287,Šimnuman,ší-im-nu-ma-an
5537,5288,Šimnuman,ší-im-nu-m[a-an]
5538,5289,Šimnuman,ša-am-nu-ma[-an]
5539,5290,Šimnušan,Ší-im-nu-ša-an
5540,5291,Šimnušan,ší-im-nu-ša
5541,5292,Šimzur,ší-im-zu-ur
5542,5293,Sîn-išmeanni,30-iš-me-a-ni
5543,5294,Šina’a’a,ší-na-a-a
5544,5295,Šināya,Ší-na-a
5545,5296,Šināya,Ší-na-a-a
5546,5297,Šinazu,Ší-na-zu
5547,5298,Šinilka,Ší-ni-el-ga
5548,5299,Šinilka,ší-ni-il5-kà
5549,5300,Šinunala,Ší-nu-na-lá
5550,5301,Šinūnūtum,Ší-nu-nu-tim
5551,5302,Šinūnūtum,Ší-na-na-tim
5552,5303,Šinzur,ší-in-zu-ur
5553,5304,Šipana,ší-pá-na
5554,5305,Šipima,ší-pì-ma
5555,5306,Šipitwa,ší-pì-it-wa
5556,5307,Šiptikuni,ší-ip-tí-ku-ni
5557,5308,Šipunahšuš,Ší-pu-na-ah-šu-uš
5558,5309,Šiqlānum,Ší-iq-lá-nim
5559,5310,Širdu,ši-ir-du
5560,5311,Siri,Sí-re-i
5561,5312,Širun,ší-ru-un
5562,5313,Širunawer,ši-ru-na-we-er
5563,5314,Širuri,ši-ru-ri
5564,5315,Širwatar,ší-ir-wa-ta[-ar]
5565,5316,Šišahšušar,Ší-
5566,5317,Šišahšušar,Ša-ša-ah-šu-šar
5567,5318,Šišalika,Ší-ša-li-kà
5568,5319,Šišara,ší-ša-ra
5569,5320,Šišawada,Ší-ša-wa-da
5570,5321,Šišawaha-x,Ší-ša-wa-ha-x-x
5571,5322,Šišipti,Ší-i-ší-ip-tí
5572,5323,Šitarama,ší-ta-ra-ma
5573,5324,Šitaraman,Ší-ta-ra-ma-an
5574,5325,Šitaran,ší-ta-ra-an
5575,5326,Šitili(x),Ší-tí-li-[
5576,5327,Šitiman,Ší-t[í-m]a-an
5577,5328,Šiwanala,Ší-wa-na-lá
5578,5329,Šiwanala,Ší-im-na-lá
5579,5330,Šiwanalka,Ší-wa-na-al-kà
5580,5331,Šiwanalka,ší-wa-na-[al-kà]
5581,5332,Šiwanalka,ší-wa-na-al-kà
5582,5333,Šiwanuman,Ší-wa-nu-ma-an
5583,5334,Šiwaškunian,ší-wa-áš-ku-ni-a-an
5584,5335,Šiwaškunian,ší-wa-áš-ku-ni-an
5585,5336,Šiwaškunian,⌈x⌉-ší-wa-iš-ku-ni-in
5586,5337,Šiwašmei,ší-wa-áš-me-i
5587,5338,Šiwašmi,Ší-wa-áš-me-i
5588,5339,Šiwašmi,Ší-wi-iš-me-iš
5589,5340,Šiwašušar,ši-wa-šu-šar
5590,5341,Šizbum,Ší-iz-bu-um
5591,5342,Šizizi,Ší-zi-zi
5592,5343,Šizur,Ší-zu-ur
5593,5344,Šizur,Zi-zu-ur
5594,5345,Šizur,Ší-in-zu-ur
5595,5346,Šu-Adad,šu-{d}IM
5596,5347,Šu-Anum,Šu-A-nu-um
5597,5348,Šu-Anum,Šu-A-num
5598,5349,Šu-Aššur,Šu-A-šùr
5599,5350,Šu-Aššur,Šu-A-šur
5600,5351,Šu-AyaŠu-a-a,Šu-a-a
5601,5352,Šu-AyaŠu-a-a,šu-a
5602,5353,Šu-AyaŠu-a-a,sú-a-a
5603,5354,Šu-AyaŠu-a-a,šu-wa-a
5604,5355,Šu-AyaŠu-a-a,šu-a-a
5606,5356,Šu-AyaŠu-a-a,sú-ú-a-a
5607,5357,Šu-Belim,Šu-Be-lim
5608,5358,Šu-Bēlum,Šu-Be/Bé-lim
5609,5359,Šu-Bēlum,Šu-Be-lam
5610,5360,Šu-Dagān,Šu-Da-gán
5611,5361,Šu-Dagān,Šu-{d}Da-gán
5612,5362,Šu-Ena,Šu-e-na
5613,5363,Šu-Enlil,Šu-I-li-el
5614,5364,Šu-Enlil,Šu-{d}EN.LÍL
5615,5365,Šu-Erra,Šu-e-ra
5616,5366,Šu-Erra,Šu-er-ra
5617,5367,Šu-Habura,šu-ha-bu-ra
5618,5368,Šu-Haniš,Šu-ha-ni-iš
5619,5369,Šu-Harim,Šu-Ha-ri-im
5620,5370,Šu-Hubur,Šu-Hu-bur
5621,5371,Šu-Hubur,Šu-Hu-bu-ur
5622,5372,Šu-Ilabrat,Šu-NIN.ŠUBUR
5623,5373,Šu-ilī,Šu-ì-lí
5624,5374,Šu-ilī,Šu-DINGIR
5625,5375,Šu-Išhara,Šu-Iš-ha-ra
5626,5376,Šu-Išhara,šu-iš-ha[-ra]
5627,5377,Šu-Ištar,Šu-Ištar
5628,5378,Šu-kubim,Šu-Ku-bi4-im
5629,5379,Šu-Kūbum,Šu-Ku-bu-um
5630,5380,Šu-Kūbum,Šu-Ku-bi-im
5631,5381,Šu-Kūbum,Šu-Ku-bi4-im
5632,5382,Šu-Laban,šu-la-ba-an
5633,5383,Šu-Labān,Šu-la/lá-ba-an
5634,5384,Šu-Labān,Šu-lá-ba
5635,5385,Šu-Lama,šu-la-ma
5636,5386,Šu-Mama,Šu-ma-ma
5637,5387,Šu-Nabar,Šu-na-war
5638,5388,Šu-Nabar,Šu-na-mar
5639,5389,Šu-nawar,šu-na-bar
5640,5390,Šu-Nazi,šu-na-zi
5641,5391,Šu-Nirah,Šu-Ni-ra-ah
5642,5392,Šu-Nirah,šu-ni-ra-ah
5644,5393,Šu-Nunu,Šu-nu-nu
5645,5394,Šu-pilah,šu-pi-lá-ah
5646,5395,Šu-Šamaš,Šu-{d}UTU
5647,5396,Šu-Suen,šu-sú-en6
5648,5397,Šu-Tammuzi,Šu-Ta-mu-zi
5649,5398,Šu-Tibar,Šu-Tí-bar
5650,5399,Šu'unuman,Šu-ú-nu-ma-an
5651,5400,Šubaba,Šu-ba-ba
5652,5401,Subani,su-ba-ni
5653,5402,Šubelim,šu-Be-lim
5654,5403,Šubišamnuman,Šu-pí-ša-am-nu-ma-an
5655,5404,Šubrum,Šu-ub-ri-im
5656,5405,Šubudahšu,Šu-pu-da-ah-šu
5657,5406,Šūbultum,Šu-bu-ul-tum
5658,5407,Šubunah,šu-bu-na
5659,5408,Šubunahšu,Šu-pu-na-ah-šu
5660,5409,Šubunahšu,Ša-pu-na-ah-šu
5661,5410,Šubunuman,Šu-pu-nu-ma-an
5662,5411,Šudad,šu-da-at
5663,5412,Šudat,Šu-da-at
5664,5413,Šudāya,Šu-da-a
5665,5414,Šudibar,šu-di-ba-ar
5666,5415,Sueata,Sú-e-ta-a
5667,5416,Suen-bāni,{d}EN.ZU-ba-ni
5668,5417,Suen-bāni,ZU-ba-ni
5669,5418,Suen-bēl-ilī,su-en-bé-el-DINGIR
5670,5419,Suen-bēlī,ZU-bé-li
5671,5420,Suen-damiq,Sú-in-SIG5
5672,5421,Suen-gāmil,sú-en6-ga-mì-il5
5673,5422,Suen-iddinam,Sú-en6-i-dí-nam
5674,5423,Suen-iddinaššu,-i-dí-na-šu
5675,5424,Suen-ilušu,Sú-en6-il5-šu
5676,5425,Suen-išme,sú-en6-iš-me
5677,5426,Suen-išmeanni,Sí-in-iš-me-a-ni
5678,5427,Suen-lā-rušu,sú-en6-lá-ru-šu
5679,5428,Suen-matar,sú-en6-ma-ta-ar
5680,5429,Suen-muballiṭ,Sú-in-mu-ba-li-iṭ
5681,5430,Suen-nādā,Sú-en6-na-da
5682,5431,Suen-nādā,Sú-i-na-da
5683,5432,Suen-nādā,ZU-na-da
5684,5433,Suen-nādā,Sí-na-da
5685,5434,Suen-nāqid,sú-in-na-qí-id
5686,5435,Suen-nawer,-na-we-er
5687,5436,Suen-nawer,-na-me-er
5688,5437,Suen-pilah,Sú-en6-pí-lá-ah
5689,5438,Suen-pilah,ZU-pì-lá-ah
5690,5439,Suen-rabi,Sí-ra-bi
5691,5440,Suen-rabi,Sí-ra-bi4
5692,5441,Suen-rē'ī,Sí-in-re-i
5693,5442,Suen-rē'ī,sú-en6-re-i
5694,5443,Suen-rē'ī,sú-en6-SIPA
5695,5444,Suen-rē'ī,sú-re-i
5696,5445,Suen-rē'ī,ZU-re-i
5697,5446,Suen-rē'ī,sú-in-SIPA
5698,5447,Suen-rē'ī,ZU.SIPA
5699,5448,Suen-rē'ī,{m}sú-en6-SIPA
5700,5449,Suen-rē'ī,sú-in-re-ì
5701,5450,Suen-rē'ī,sú-en6-SIPA-ma
5702,5451,Suen-rē'ī,ZU-re-i-ma
5703,5452,Suen-rē'ī,sú-en6-re-i-ma
5704,5453,Suen-rē'ī,sú-in-SIPA-ma
5705,5454,Suen-rē'ī,sú-en-re-i
5706,5455,Suen-rē'ī,sí-in-re-i
5707,5456,Suen-rē'ī,sí-in-SIPA
5708,5457,Suen-rēmeni,Sí-re-me-ni
5709,5458,Suen-ṭāb,Sú-en-HI
5710,5459,Suen-tāya,Sú-en-ta-a
5711,5460,Suen-tayyār,30-ta-a-ar
5712,5461,Suetata,Sú-e-ta-ta
5713,5462,Suetata,Sú-i-ta-ta-a
5714,5463,Sueyya,Sú-e-a
5715,5464,Šuharpia,šu-ha-ar-pì-a
5716,5465,Šuhišunuman,Šu-hi-šu-nu-ma-an
5717,5466,Šuhur,šu-hu-ur
5718,5467,Šuhurpia,Šu-hu-ur-pì-a
5719,5468,Šuhurpia,Šu-hu-ur-pí-a
5720,5469,Šuhurpia,Ší-hu-ur-pí-a
5721,5470,Šuhurpia,Šu-ha-ar-pì-a
5722,5471,Šuhurpia,Zu-hu-ur-pí-a
5723,5472,Šuhurpia,šu-hu-[ur]-pì-a
5724,5473,Šuhurpia,šu-hu-ur[-pì-a]
5725,5474,Šuhurpia,šu-hu-ur-pì[-a]
5726,5475,Šuhurpia,šu-hu-u[r]-pì-a
5727,5476,Šuhurpia,šu-hu-ur-pí-a
5728,5477,Šuhurpia,šu-hu-u[r-pí]-a
5729,5478,Šuhurpia,[šu-]hu-ur-pì-a
5730,5479,Šuhurpiala,šu!-hu-ur-pì-a-lá
5731,5480,Šuhurpunut,Šu-hu-ur-pu-nu-ut
5732,5481,Šuhurwazi,Šu-ur-hu-wa-zi
5733,5482,Šuhuta,Šu-hu-ta
5734,5483,Šui,Šu-i
5735,5484,Šui,Šu-e
5736,5485,Šuiškana,Šu-iš-ga-na
5737,5486,Šuiškana,Zu-uš-ga-na
5738,5487,Sukanunin,su-ka-nu-ni-in
5739,5488,Šukatum,Šu-ku-tum
5740,5489,Šukatum,Šu-ku-tim
5741,5490,Šukatum,Šu-ki-tim
5742,5491,Šukatum,Šu-kà-tim
5743,5492,Šukatum,Šu-kà-tám
5744,5493,Sukkallia,Sú-kà-lí-a
5745,5494,Sukkallia,Sú-kà-li-a
5746,5495,Sukkallum,Sú-kà-lúm
5747,5496,Sukkallum,Sú-kà-li-im
5748,5497,Sukkallum,also Sú-kà-nim
5749,5498,Šukkallum,Šu-kà-lim
5750,5499,Sukuhum,Sú-ku-hi-im
5751,5500,Sukuhum,Sú-uk-ú-hi-im
5752,5501,Sukuhum,Sí-ik-ú-hi-im
5753,5502,Šukuku,Šu-ku-ku
5754,5503,Šula,Šu-lá
5755,5504,Šula,Šu-la
5756,5505,Šulaba,Šu-la-ba-a
5757,5506,Šulala,Šu-lá-lá
5758,5507,Šule,Šu-li-e
5759,5508,Šule,Šu-li-i-e
5760,5509,Šule,šu-le-e
5761,5510,Šuli,Šu-li
5762,5511,Šuli,Šu-lí
5763,5512,Šuli,Šu-li-i
5764,5513,Šulia,Šu-li-a
5765,5514,Šulia,Zu-li-a
5766,5515,Šulia,šu-li-a
5767,5516,Šulili,Šu-li-li
5768,5517,Šulili,Zu-li-li
5769,5518,Šuliman,Šu-li-ma-an
5770,5519,Šulmum-damiq,Šu-ul-mu-um-SIG5
5771,5520,Šulmum-ša-Aššur,šu-ul-mì-im-ša-a-šur
5772,5521,Šulmuša-Aššur,šu-ul-mu-ša-a-šùr
5773,5522,Šulu,Šu-lu
5774,5523,Šuluat,Šu-lu-a-at
5775,5524,Šulubua,Šu-lu-pu-a
5776,5525,Ṣululaya,ṣu-lu-la
5777,5526,Ṣulūlāya,Zu-lu-la-a
5778,5527,Šululi,Šu-lu-li
5779,5528,Šulupua,šu-lu-pu-a
5780,5529,Šum-bēlī,šu-um-bé-li
5781,5530,Šuma,Šu-ma
5782,5531,Šuma,Šu-ma-a
5783,5532,Šuma-Aššur,šu-ma-a-šùr
5784,5533,Šuma-ili,šu-ma-il-i
5785,5534,Šuma-libši,Šu-mu-um-li-ib-ší
5786,5535,Šuma-libši,Šu-ma-li-ib-ší
5787,5536,Šuma’ahi,šu-ma-a-[hi]
5788,5537,Šuma’ahi,šu-ma-a-hi
5789,5538,Šumahi,Šu-ma-hi-im
5790,5539,Šumahi,Šu-ma-hi-i
5791,5540,Šumahi,Šu-ma-a-hi
5792,5541,Šumam-lirši,Šu-ma-am-ni-ir-ší
5793,5542,Šumanum,Šu-ma-nim
5794,5543,Šumenika,šu-me-ni-ka
5795,5544,Šumerahšu,Šu-me-ra-ah-šu
5796,5545,Šumi-abia,Šu-mì-a-bi/bi4-a
5797,5546,Šumi-abia,Šu-ma-bi/bi4-a
5798,5547,Šumi-Ištar,Šu-mì-Ištar
5799,5548,Šumi-Zaba,šu-mi-za-ba
5800,5549,Šumiar,Šu-me-ar
5801,5550,Šumiar,Šu-me-a-ar
5802,5551,Šumiawa,Šu-me-a-wa
5803,5552,Šumiawa,Šu-me-a-wa-a
5804,5553,Šumiawa,šu-mì-a-wa
5805,5554,Šumiawa,šu-mì-a-wa-a
5806,5555,Šumiawar,šu-mi-a-wa-ar
5807,5556,Šumiawi,šu-mì-a-wi-
5808,5557,Šumila’awa,šu-mì-lá-a-wa
5809,5558,Šumirahšu,šu-mì-ra-ah-šu
5810,5559,Šumiuman,šu-mì-ú-ma-an
5811,5560,Šumkanari,Šu-um-kà-na-ri
5812,5561,Šumma-Aššur,šu-um-a-šur
5813,5562,Šumma-libbi-Adad,šu-ma-li-bi-ad-ad
5814,5563,Šumma-libbi-Aššur,Šu-ma-li-bi4-A-šùr
5815,5564,Šumma-libbi-Aššur,Šu-ma-li-ba-A-šur
5816,5565,Šumma-libbi-ili,Šu-ma-li-bi-ì-lí
5817,5566,Šumma-libbi-ilia,Šu-ma-li-be-ì-lí-a
5818,5567,Šumma-libbi-ilia,Šu-ma-li-bi4-lí-a
5820,5569,Šuna,Šu-na
5821,5570,Šunabar,Šu-na-wa-ar
5822,5571,Šunilka,šu-ni-il-ka
5823,5572,Šununuman,šu-nu-nu-ma-an
5824,5573,Šupahšu,šu-up-a-ah-šu
5825,5574,Šupanah,šu-pa-na
5826,5575,Šupepra,šu-pì-e-ep-ra
5827,5576,Šupi’inuman,šu-pí-e-nu-ma-an
5828,5577,Šupi’inuman,šu-pí-i-nu-ma-an
5829,5578,Šupia[t]a,šu-pì-a-[t]a
5830,5579,Šupiahšu,Šu-pì-a-ah-šu
5831,5580,Šupiahšu,šu-pí-a-ah-šu
5832,5581,Šupiahšu,šu-pí-ah-šu
5833,5582,Šupiahšu,šu-pì-ah-šu-ú
5834,5583,Šupianika,šu-pí-a-ni-kà
5835,5584,Šupianika,šu-pì-a-ni-kà
5836,5585,Šupiašue,šu-pí-áš-ú-e
5837,5586,Šupiašwe,šu-pì-a-šu-we
5838,5587,Šupiašwe,šu-pì-áš-we
5839,5588,Šupilka,šu-pì[-il5-kà]
5840,5589,Šupilka,šu-pì-il5-kà
5841,5590,Šupilulia,šu-pì-lu-li-a
5842,5591,Šupilulia,šu-pu-lu-li-a
5843,5592,Šupilulia,šu-pí-lu-li-a
5844,5593,Šupimani,šu-pì-ma-ni
5845,5594,Šupinuman,Šu-pí-e-nu-ma-an
5846,5595,Šupinuman,Šu-pí-i-nu-ma-an
5847,5596,Šupipra,šu-pì-ip-ra
5848,5597,Šupišamnuman,šu-pì-ša-am-nu-ma-an
5849,5598,Šupiuman,šu-pí-ú-ma-an
5850,5599,Šupiunuman,šu-pì-ú-nu-ma-an
5851,5600,Šupiwa,šu-pí-wa
5852,5601,Šuppi-mani,šu-pi-ma-ni
5853,5602,Šuppiahšu,Šu-pí/pì-ah-šu
5854,5603,Šuppiahšu,Šu-pí-a-ah-šu
5855,5604,Šuppiahšušar,Šu-pì-ah-šu-šar
5856,5605,Šuppiahšušar,Šu-pí-a-ah-šu-šar
5857,5606,Šuppialka,Šu-pí-a-al-kà
5858,5607,Šuppianika,Šu-pì-a-ni-kà
5859,5608,Šuppiapna,Šu-pì-ap-na
5860,5609,Šuppiašuwa,Šu-pì-a-šu-wa
5861,5610,Šuppiašuwa,Šu-pì-a-šu
5862,5611,Šuppiašwe,šu-pì-áš-we
5863,5612,Šuppiata,Šu-pí-a-⌈ta⌉
5864,5613,Šuppibra,Šu-pè-e-ip-ra
5865,5614,Šuppikuni,Šu-pì-ku-ni
5866,5615,Šuppilabra,Šu-pì-lá-áb-ra
5867,5616,Šuppilulia,šu-pi-lu-li-a
5868,5617,Šuppimanaru,šu-pi-ma-na-ru
5869,5618,Šuppimanašu,Šu-pì-ma!-na-šu
5870,5619,Šuppimi,Šu-pí-me-i
5871,5620,Šuppinahšu,Šu-pì-na-ah-šu
5872,5621,Šuppinuman,Šu-pì-ú-nu-ma-an
5873,5622,Šuppišamnuman,šu-pí-ša-am-nu-ma-an
5874,5623,Šuppiškabi,šu-pi-iš-ka-bi
5875,5624,Šuppiuman,Šu-pì-ú-ma-an
5876,5625,Šuppiwa,šu-pi-a
5877,5626,Šupudahšu,šu-pu-da-ah-šu
5878,5627,Šupuna[xx],šu-pu-na-x[-x]
5879,5628,Šupunah<šu>,šu-pu-na-ah<-šu>
5880,5629,Šupunahšu,[šu-pu-na-a]h-šu
5881,5630,Šupunahšu,šu-pu-na-ah-šu
5882,5631,Šupunuman,šu-pu-nu-ma-an
5883,5632,Šurakuni,Šu-ra-a-ku-ni
5884,5633,Šurama,Šu-ra-a
5885,5634,Šurama,šu-ra-ma
5886,5635,Šurama,šu-ra
5887,5636,Šurama,šu-ra-a
5888,5637,Suraya,sú-ra-a
5889,5638,Šurhuwazi,Šu-ur-hu-wa-zi
5890,5639,Šuri,Šu-ri
5891,5640,Šuri,šu-ri
5892,5641,Šuri,šu[-ri]
5893,5642,Surinanim,sú-ri-na-nim
5894,5643,Šuruka,Šu-ru-kà
5895,5644,Susāya,Sú-sá-a
5896,5645,Šusāya,Šu-sá-a
5897,5646,Šusāya,Šu-za-a
5898,5647,Šušu,šu-šu-ú
5899,5648,Šušuku,Šu-šu-ku
5900,5649,Šušuma,Šu-ú-šu-ma
5901,5650,Šutis,Šu-tí-is
5902,5651,Šutkula,šu-ut-ku-la
5903,5652,Šuwa,Šu-wa-a
5904,5653,Šuwa,Šu-a-a
5905,5654,Šuwakru,šu-wa-ak-ru
5906,5655,Šuwala,Šu-ú-a-lá
5907,5656,Šuzua,Šu-zu-a
5908,5657,Šuzuzu,šu-zu-zu
5909,5658,Ta-ar-na-šu-um,Ta-ar-na-šu-um
5910,5659,Ta-ba-ga-x,Ta-ba-ga-x
5911,5660,Ta-ga-na-ba-ta,Ta-ga-na-ba-ta
5912,5661,Ta-ša-li,Ta-ša-li
5913,5662,Ta’a’a,[ta-]a-a
5914,5663,Ta’a’a,ta-a-a
5915,5664,Ṭāb-ahī,Ṭá-áb-a-hu
5916,5665,Ṭāb-ahī,DÙG-a-hi-e
5917,5666,Ṭāb-ahī,DÙG-a-hi
5918,5667,Ṭāb-ahī,DU10-a-hi-ma
5919,5668,Ṭāb-ahī,DUG-a-he-e
5920,5669,Ṭāb-ahē,Ṭá-áb-a-hu
5921,5670,Ṭāb-ahē,DÙG-a-hi-e
5922,5671,Ṭāb-ahē,DÙG-a-hi
5923,5672,Ṭāb-ahē,DU10-a-hi-ma
5924,5673,Ṭāb-ahē,DUG-a-he-e
5925,5674,Ṭab-ahi,Ṭá-áb-a-hu
5926,5675,Ṭab-ahi,DÙG-a-hi-e
5927,5676,Ṭab-ahi,DÙG-a-hi
5928,5677,Ṭab-ahi,DU10-a-hi-ma
5929,5678,Ṭab-ahi,DUG-a-he-e
5930,5679,Ṭāb-Anum,DÙG-a-num
5931,5680,Ṭāb-Anum,DU10-a-num
5932,5681,Ṭab-Aššur,DÙG-a-šùr
5933,5682,Ṭab-Aššur,DU10-a-šùr
5934,5683,Ṭab-Aššur,DÙG-A-šur
5935,5684,Ṭab-Aššur,DU10-A-šur
5936,5685,Ṭab-Aššur,DU10-A-šùr
5937,5686,Ṭab-Aššur,DÙG-A-šùr
5938,5687,Ṭāb-Aššur,DÙG-a-šùr
5939,5688,Ṭāb-Aššur,DU10-a-šùr
5940,5689,Ṭāb-Aššur,DÙG-A-šur
5941,5690,Ṭāb-Aššur,DU10-A-šur
5942,5691,Ṭāb-dadi,DÙG-da-dí
5943,5692,Ṭāb-ilī,DÙG-ì-lí
5944,5693,Ṭāb-iluka,Ta-ba-lu-ga
5945,5694,Ṭāb-iluka,Ta-ba-an-ga
5946,5695,Ṭāb-pī-Anum,Ta-bi-a-nu-um
5947,5696,Ṭāb-pī-Anum,-num
5948,5697,Ṭāb-pī-Aššur,DÙG-pí-a-šùr
5949,5698,Ṭāb-pī-Ištar,DÙG-pí-iš8-tár
5950,5699,Ṭāb-ṣill-Aššur,DÙG-ṣí-lá-A-šùr
5951,5700,Ṭāb-ṣill-Aššur,DU10-ṣí-lá-A-šùr
5952,5701,Ṭāb-ṣill-Suen,DÙG-ṣí-li-sú-in
5953,5702,Tabarlu,ta-ba-ar-lu
5954,5703,Tabatum,Ta-ba-tim
5955,5704,Ṭābāya,Ta-ba
5956,5705,Ṭābāya,Ta-ba-a
5957,5706,Ṭābāya,DÙG-a-a
5958,5707,Ṭābāya,DU10-a-a
5959,5708,Tabbaba,ta-ba-ba
5960,5709,Tābi-Aššur,Ta-bi4-A-šùr
5961,5710,Tabia,ta-bi-a
5962,5711,Tabina,Ta-bi-na
5963,5712,Tadhul,ta-ad-hu-ul
5964,5713,Tadkabu,ta-ad-ka-bu
5965,5714,Tagaduba,Ta-ga-du-ba
5966,5715,Taha,Ta-ha-a
5967,5716,Taha,ta-ha
5968,5717,Taha’a,ta-ha-a
5969,5718,Tahamašu'e,ta-ha-ma-šu-e
5970,5719,Tahamašue,ta-ha-ma-šu-e
5971,5720,Tahani,Ta-ha-ni
5972,5721,Tahašaili,Ta-ha-ša-i-li
5973,5722,Tahašaili,Ta-ha-ša-li
5974,5723,Tahašaili,Ta-ah-ša-li
5975,5724,Tahašaili,Ta-ah-ša-ili5
5976,5725,Tahašaili,Ta-ha-ší-li
5977,5726,Tahašaili,Ta-ah-ša-a-li
5978,5727,Tah(a)šili,Ta-ha-ša-i-li
5979,5728,Tah(a)šili,Ta-ha-ša-li
5980,5729,Tah(a)šili,Ta-ah-ša-li
5981,5730,Tah(a)šili,Ta-ah-ša-ili5
5982,5731,Tah(a)šili,Ta-ha-ší-li
5983,5732,Tah(a)šili,Ta-ah-ša-a-li
5984,5733,Tahe,Ta-ah-e
5985,5734,Tahili,ta-hi-li
5986,5735,Tahišra,ta-hi-iš-ra
5987,5736,Tahuta,Ta-hu-ta
5988,5737,Tahzi,Ta-ah-zi
5989,5738,Taiša,Ta-i-ša-a
5990,5739,Takā,Ta-ka-a
5991,5740,Takā,ta-kà-a
5992,5741,Takana,Ta-ga-na
5993,5742,Takana,ta-kà-na
5994,5743,Takanabaya,ta-ka-na-ba
5995,5744,Takanapa,Ta-kà-na-pá-a
5996,5745,Taki,Ta-ki
5997,5746,Taki,Ta-ki-e
5998,5747,Taki,Ta-ki-i
5999,5748,Takil-Aššur,ta-ki-il5-a-šur
6000,5749,Tākil-Aššur,Ta-ki-il5-A-šur
6001,5750,Tākilāya,Ta-ki-lá-a
6002,5751,Takiluku,Ta-ki-lu-ku
