Unnamed: 0,source_id,row_index,segment_idx,akk,eng
1234,,1237,0,a-na a-lá-ḫi-im qí-bi₄-ma um-ma SIG₅-pí-a-šur ú PUZUR₄-a-šur-ma a-na-kam ki-ma ni-iš-ta-na-me-ú ma-tum da-al-ḫa-at-ni ú tí-ir-tí kà-ri-im da-na-at-ni tí-ir-tí-ni a-dí ma-lá ú ší-ni-šu i-li-kà-ku-um a-ta ú-za-ni-ma lá ta-áp-té-té-e a-ma-kam ki-ma ša-lu-um KÙ.BABBAR 1 ma-na.TA ša na-áš-a-ni-ni šu-ma ḫa-ra-an sú-ki-ni-im ša-al-ma-at tí-ir-ta-kà li-li-kam ú-za-ni pì-té lu i-na ma-ṣa-ra-tim AN.NA 10 ma-na nu-šé-ra-ba-am tí-ir-ta-kà li-li-kam-ma a-na tí-ir-tí-ni i-ḫi-id 2 ma-na KÙ.BABBAR a-na pá-ni-ni šé-bi₄-lá-am ú i-na qé-er-bi₄-ma 10 ma-na URUDU SIG₅ ša <gap> KÙ.BABBAR ṣí-pá-ra-tim <gap> e-ki-im za-áp-ru-tim šé-bi₄-lam,"To Ali-ahum from Damiq-pī-Aššur and Puzur-Aššur: When we heard repeatedly here that the land is in uproar and that the orders of the colony are strict, we sent word to you once or twice. But you have not informed us. There, for the sake of the safety of every mina of silver that we bring, send us word and inform us whether the Narrow Track is safe. Send word whether we shall let some 10 minas of tin enter the guard-posts, and pay attention to our instructions. Send 2 minas of silver to us en route and send 10 minas of good copper included, for <gap> silver send bronze nails and zapru <gap>"
1235,,1238,0,lá tù-šé-bi-lá-ma a-dí a-we-LAM ba-al-ṭù iš-tí-šu lá a-na-me-er lu-qú-tí-kà ba-tí-iq ú-tù-ur a-da-a-ma ú KÙ.BABBAR ma-lá i-na ba-a-ba-tí-kà a-ma-ḫu-ru lá-li-kam-ma a-ma-kam e-né-kà lá-a-mu-ur iš-tí-kà lá+lá-<gap> ú i-na re-ší-kà lá-zi-iz iš-tù a-na i-dí-im a-mì-im lá e-ru-bu a-bi a-ta mì-ma li-ba-kà lá i-lá-mì-in a-na ša URUDU ší-kam ú ma-sí-am né-pé-ša-am a-né-pé-ší-im ú-ru-ú-ni gi-mì-li-a ta-aḫ-bu-lu-šu-ni lá ša ší mu ni,"<gap> you sent to me and I shall not meet with the man while he is (still) alive. I shall sell your goods at any price and then I shall come (with) what silver I receive from your outstanding claims, and I shall see your eye there, <gap> with you and serve you. Although I did not reach that realisation(?), my dear father, do not be angry. Since they bring šikku-copper and washed copper, one package after another, you owe him favours for me <gap>"
1236,,1239,0,um-ma šu-be-lúm-ma a-na lá-qé-ep ú a-lá-ḫi-im qí-bi-ma 15 TÚG ṣú-ba-tí wa-ší-ib-ru-ba-ni na-áš-a-ku-nu-tí 2 ma-áš-ku-nu <gap>-5 GÍN KÙ.BABBAR ig-ri-šu dí-na-šu 20 ma-na SÍG.ḪI.A ša ša-zu-a a-na i-sú-ri-ik dí-na-ma a-na ḫu-ur-ší-kà lu-bi-il₅ 4 GÍN KÙ.BABBAR ša-lim-be-lí ša-dí-na 1 GÍN KÙ.BABBAR dì-na-ma sà-ḫi-ir-tám ša-ma-šu-um,"From Šu-Bēlum to Lā-qēp? and Ali-ahum: Wašibru-bāni brings you 15 textiles (and) 2 covers. Give him his wages, <gap>-5 shekels of silver. Give 20 minas of wool belonging to Šazuwa to Issu-arik and let him bring it to your store-room. Make Šalim-bēli give 4 shekels of silver. Give 1 shekel of silver and buy small goods for him. "
1237,,1240,0,um-ma ša-lim-a-šùr-ma a-na i-ku-pí-a ù en-um-a-šùr qí-bi-ma a-šu-mì ṭup-pí na-áš-pá-ra-tim me-eḫ-ri ša ta-áš-pu-ra-ni ku-lu ṭup-pu-ku-nu IGI a-lim{ki} i-ší-ik-nu-ma a-lu-um iš-ta-me-šu-nu-ma ù dí-nam i-dí-in-ma <gap> a-lim{ki} ṭup-pá-am ša a-lim{ki} ša-lim-IŠTAR ší-ip-ru-um a kà-ri-im na-ší ša ki-ma <gap> ša-mì-um a-šu-mì <gap> ta ú a-pu-tum iḫ-da-ma ki-ma ša-lim-IŠTAR i-na kà-ni-iš e-ru-ba-ni ṭup-pá-am ša dí-in a-lim{ki} IGI kà-ri-im li-iš-ku-un-ma <gap> iḫ-da-ma <gap> dí-na-ma <gap> a-ta <gap> ta-ša-me-a-ni <gap>-ra-nim <gap>-ma <gap> ša a-lim{ki} <gap> kà <gap>-al <gap> ší-bu-um <gap> bu-um <gap> a-li <gap> li-li-kam-ma <gap> a-dí <gap>-im <gap> wa-ša-áb-ma <gap> ta-ṭá-ra-da-ni-šu ṭup-pì ša 1 GÚ KÙ.BABBAR ša É ú-ṣur-ša-a-šur tù-šé-li-a-ni <gap>,"From Šalim-Aššur to Ikūn-pīya(?) and Ennam-Aššur: Concerning the tablets, missives and copies you wrote me about, all your tablets have been placed before the City assembly and the City has heard them and passed a verdict, that <gap> of the City, Šalim-Ištar, the envoy, carries the tablet of the City to the colony, stating that <gap> the one who hears because of <gap> Urgent, when Šalim-Ištar enters into Kanesh he must place the tablet with the verdict of the City before the colony, and <gap> . Take care <gap> give <gap> you hear <gap> which you sent to me, and you produced my tablet for 1 talent of silver from Uṣur-ša-Aššur's house <gap>"
1238,,1241,0,a-na e-lá-ma qí-bi-ma um-ma a-šùr-SIPA-ma ta-áš-pu-ra-am um-ma a-ta-ma ṭup-pé-e na-áš-pá-ra-tim ša iš-tù a-lim{ki} tù-šé-ṣí-a-ni šé-bi-lam ṭup-pé-e na-áš-pá-ra-tim ša da-dí-a ù en-um-a-šùr šu-mì-a-bi-a na-áš-a-kum ṭup-pu-um ša ṣú-ḫa-ar-tim i-li-kam um-ma ší-it-ma a mì-nim ṭup-pá-am lá i-dí-na-kum a-ta <gap>-um a-lik-ma <gap>-tù at-wu-šu-um iš-tù ITU.3.KAM áš-pu-ra-kum um-ma a-na-ku-ma KÙ.BABBAR še-bi-lam šu-ma a-bi a-ta 1 ù 2 ma-na KI a-li-ki-im pá-nim-ma šé-bi-lam-ma šu-qá-al-kà lá i-pá-ṭá-ar-ma ù li-ba-kà lá i-lá-mì-in da-a-tum ma-ri-iš-tum ik-šu-ud-ni-a-tí,"Say to Elamma, thus Aššur-rē'ī: You wrote me as follows: 'Send me the tablets with letters that you took along from the City'. Šumi-abiya is on his way with the tablets with letters of Dadiya and Ennam-Aššur. A letter of the girl here in which she wrote: 'Why did you the tablet? You <gap> go and <gap> talk with him!' I wrote you three months ago asking, send me silver! Please, my father, send me <gap> two minas with the next caravan, lest your packet (of tin) is opened and you get angry. We have incurred a terribly heavy road-tax""."""
1239,,1242,0,a-na en-um-a-šur qí-bi₄-ma um-ma a-na-a-na-ma na-áš-pè-er-tám ša iš-tí ṣú-ḫa-ri ú-bi₄-ku-ni lá i-ḫa-li-iq ta-e-ra-ší KÙ.BABBAR ša ag-mu-ru ŠÀ.BA lá-pu-ut 1 ta-lá-né-en 2-ni-šu šu-ḫu-pá-ta-an mu-sà-ra-am 3-ší-šu ša-ḫi-ra-an 2 iš-ra-an ri-iš-tám qá-ar-nam ú <gap>-i 15 du-ul-ba-tum ú mu-lu-ḫu-um mì-ma a-nim ṣú-ḫa-ri ú-šé-bi₄-lam i-tur₄-DINGIR ḫa-ra-šu a-na a-lim{ki} ek-pá-at šu-ma mì-ma ri-ik-sú-um É-tí-šu i-ba-ší tí-ir-tí-kà li-li-kam-ma ik áš-pu-ra-kum um-ma a-na-ku-ma ki-ma ṣú-ḫa-ru e-ru-bu-ni-ni ma-ma-an i ša-ḫa-tí-a lá-šu a-pu-tum i-na ša-am-ší ṭup-pì ta-ša-me-ú 5 ma-na KÙ.BABBAR ku-nu-uk-ma ku-nu-ki-kà 1 ṣú-ḫa-ru-um lu-ub-lam a-na-kam nu-a-ú a ṣí-ib-tim e-ta-na-ri-šu-ni i-na-sú-in i ḫu-ra-ma wa-ša-áb a-lá-ḫu-um a-ḫu-kà iš-tí-kà a-ša-áp-ru-sí-im i-za-az tí-ir-ta-kà a-wa-tim SIG₅-tim a-na a-mur-IŠTAR šé-bi₄-lam,"To Ennam-Aššur from Anna-anna: The missive that I dispatched with the servants must not be lost. Return it. In it is noted the silver I spent. 1 pair of two pairs of boots, 1 belt, 3 pairs of -shoes, 2 scarves, a first-class horn (of oil) <gap> 15 logs of plane tree and -wood - all this I sent to you with my servants. As for Itūr-ilī, his journey to the City is getting close. Send me word whether there are any bundles in his house and make up your mind. I wrote to you, saying: Since the servants have entered there is no one to assist me."" Urgent, the very day you hear my letter, seal 5 minas of silver and let one servant bring it under your seal. Here the natives keep demanding (silver) at interest from me. Enna-Suen lives in hurama. Ali-ahum, your brother, is ready to separate (him) from you. Send word with good news to Amur-Ištar."""
1240,,1243,0,1 ma-na KÙ.BABBAR ša zu-ku-a ú-šé-bi₄-lá-ni IGI PUZUR₄-e-nam ku-nu-ki-šu áš-ru-um-ma as-ni-iq-šu-ma 2.5 GÍN KÙ.BABBAR im-ṭí,"As to the 1 mina of silver that Zukuwa sent me, I broke his seal with Puzur-ennam as witness and checked it, and 2.5 shekels of silver were missing."
1241,,1244,0,7 ma-na URUDU SIG₅ 2.5 GÍN KÙ.BABBAR a-na qá-tí <gap>-ša-ma 2 GÍN KÙ.BABBAR a-na sà-ḫi-ir-tim mì-ma a-nim a-na <gap> a-dí-in a-ḫa-ma <gap> KÙ.BABBAR me-eḫ-ra-at <gap> 2 TÚG <gap> a-na a-lim{ki} a-na ḫu-sà-ri áš-pu-ru-šu-ni ú i-na kà-ni-iš a-dí šu-IŠTAR ni-iš-ú-lu-šu 5 GÍN KÙ.BABBAR ga-am-ri IGI i-ku-pí-a DUMU a-šùr-ba-ni ú i-nu-mì a-ṣé-ri-a i-li-kà-ni 4.5 GÍN KÙ.BABBAR a-na a-lu-a-ma a-dí-in,"7 minas of good copper, 2.5 shekels of silver for <gap>, 2 shekels of silver for small goods - all this I gave to <gap>"
1242,,1245,0,1 me-at 73 ku-ta-nu i-na É.GAL-lim ur-du-nim 7 TÚG ša li-wi-tim 1 TÚG ša ik-ri-bi₄-a ša DUMU šál-maḫ ub-lá-ni 10 TÚG ša i ma-ṣa-ar-tim ú-šé-ṣí-a-ni ú-ra-dí 6 TÚG ša a-šur-mu-ta-pí-il₅ ub-lá-ni <gap> ŠU.NÍGIN me-at 97 TÚG ŠÀ.BA 7 TÚG ku-ta-ni la-ma-sú-tum ta-al-qé 3 TÚG šu-ku-bu-um il₅-qé 3 TÚG ša be-ú-lá-at PUZUR₄-a-na 3 TÚG ša be-ú-lá-at a-šur-ba-ni 2 TÚG a-šur-mu-ta-pì-il₅ il₅-qé ší-tí TÚG.ḪI.A 1 me-at 80 TÚG,"173 -textiles (that) came down from the palace, 7 textiles as wrapping, 1 textile of my temple-fund, is what Šalim-ahum's son brought me. I added 10 textiles that I took out of the strong room (and) 6 textiles that Aššur-mūtappil brought me. In all 197 textiles. Thereof: 7 kutānu-textiles Lamassutum took, 3 textiles Šu-Kūbum took, 3 textiles of the working capital of Puzur-Anna, 3 textiles of the working capital of Aššur-bāni, 2 textiles Aššur-mūtappil took. The rest of the textiles: 180 pieces."
1243,,1246,0,a-na en-nam-a-šùr qí-bi-ma um-ma ib-ni-{d}IM-ma a-dí KÙ.BABBAR-pí-kà 2 ma-na ša ḫa-bu-lá-ku-ni ITU.1.KAM iš-tí-in lá ta-ḫa-ta-ar a-dí a-lu-ku-ni-ma ṣú-ba-tí-a ú-za-kà-ni ú iš-tí a-we-el-tim a-za-zu-ma ù KÙ.BABBAR-áp-kà a ni-ir-tí-kà ú-qá-ra-áb a-dí-i KÙ.BABBAR-pì-im a-ni-e-em a-na-kam sà-aḫ-ra-a-ku ṭup-pá-am ṭá-ḫu-ma ù ša a-na-kam i-ba-ší-ú iš-tí a-li-ki pá-ni-e-ma tí-ir-ta-kà li-li-kam-ma <gap> lá-dí-in <gap> ma,"To Ennam-Aššur from Ibnī-Adad: With respect to your silver, the 2 minas that I owe to you, do not worry about a single month('s delay). Before I leave and clear my textiles and also stand by the lady, then I shall have your silver delivered directly to your person. Because of this silver I have been delayed here. Check(?) the tablet and then send me word with the first transport about what is here, so I can give it. <gap>"
1244,,1247,0,um-ma en-nam-IŠTAR-ma a-na en-nam-a-šùr qí-bi-ma ma-aḫ-ri-kà-ma i-na bu-ru-uš-ḫa-dim 10 GÍN KÙ.BABBAR a-na a-šùr-DU₁₀ a-dí-in i-na kà-ni-iš iš-tí-in TÚG ku-ta-nam a-dí-šu-um 2 GÍN KÙ.BABBAR aṣ-ba-sú-ma ma-lá ú 2 ší-ni-šu um-ma šu-ut-ma me-ra-ki il₅-qé šu-ma KÙ.BABBAR tal-qé lá tal-qé té-er-ta-kà li-li-kam ma-aḫ-ri-kà-ma a-na be-lu-ba-ni GÉME lá e-zi-ib KÙ.BABBAR 10 GÍN a-ḫu-ur ṣa-ba-sú-ma KÙ.BABBAR ša-áš-qí-il₅-šu um-ma na-ḫi-iš-tum-ma a-na en-um-a-šùr ku-da-tum ra-qá-tám na-áš-a-kum KÙ.BABBAR da-mì-qá-am ší-im ra-qí-tim i-ší-ma-tim ša a-bi-kà a-ta a-lá-ḫu-um ú lá-ma-sí a-dí lá-ma-sí ba-al-ṭá-at-ni <gap> lá i-ša-ku-nu TÚG ku-ta-nam ú iš-tí-it iš-ra-am a-šùr-DU₁₀ ub-lá-kum,"From Ennnam-Ištar to Ennam-Aššur: In your presence in Burušhaddum I gave 10 shekels of silver to Aššur-ṭāb. In Kanesh I gave him a single -textile. I seized him for 2 shekels of silver, but once or twice he answered: Your son received it."" Send me word whether or not you have received the silver. Also in your presence, did I not leave a slave-girl to Bēlum-bāni? 10 shekels of silver remain unpaid. Seize him and have him pay the silver. From Nahištum to Ennam-Aššur: Kudātum brings you a thin textile. Sell it profitably for me in silver. The proceeds from the thin textile you, Ali-ahum and Lamassī should not claim in the context of the will of your father as long as Lamassī is alive. Aššur-ṭāb brought you 1 -textile and a single belt."""
1245,,1248,0,<gap> i-na <gap> i-lu-ku-ni <gap> a-ša-a-ma i-na pá-ni-ú-tí-ma a-ṭá-ra-da-ku-nu-tí,"<gap> in <gap>, when PN comes I will buy <gap> and send (him) to you with the first opportunity."
1246,,1249,0,um-ma ku-da-tum ú ma-ma-ḫi-ir-ma a-na e-nam-a-šur qí-bi₄-ma 1 ma-na KÙ.BABBAR ša da-ra-ší ú ì-lí-dí-na ší-im e-ma-ri ku-nu-ki-šu-nu ma-nu-um-ki-a-šur DUMU a-ḫu-wa-qar na-áš-a-kum a-ma-kam KÙ.BABBAR li-iš-qú-lá-ku-ma ú ṭup-pá-áš-nu dí-in,"From Kudātum and Man-mahir to Ennam-Aššur: Mannum-kī-Aššur son of Ahu-waqar brings you 1 mina of silver from Daraši and Ilī-iddina, the price of donkeys, under their seals. Have them pay the silver there to you and then give them their tablet."
1247,,1250,0,um-ma šu-ḫu-bur-ma a-na a-lá-ḫi-im ú a-bi-a-a qí-bi-ma 20.6666 ma-na AN.NA ŠÀ.BA 3 ša-bi-ra-tim ša bi-a-ni-šu KI.LÁ.BI 15 ma-na mì-ma ú-lá na-ak-sá ú 1 li-um 4.66667 ma-na i-na ku-nu-ki-a kà-ni-ik a-šu-mì a-ḫa-i ší-ta-am na-áš-ú-ni <gap> pá-ḫi-ir-šu-ma ú-lá ak-nu-uk {d}UTU-ták-lá-ku ú en-um-a-šur na-áš-ú-ni-ku-nu-tí 5 GÍN ig-ri-šu-nu aq-bi-šu-nu AN.NA li-dí-nu-ni-ku-nu-tí-ma ú KÙ.BABBAR dí-na-šu-nu-tí a-dí ší-na u₄-me-e a-ma-kam wa-áš-ba-ku,"From Šu-hubur to Ali-ahum and Abiya: 20.6666 minas of tin, thereof 3 blocks <gap> their weight was 15 minas. Nothing was cut off. Also one ingot of 4.6666 minas was sealed by my seal. On behalf of Aha'i they bring the rest. <gap> gathered it but I did not seal it. Šamaš-taklāku and Ennam-Aššur bring it to you. I promised them 5 shekels as wages. When they give you the tin, you then give them the silver. Within two days I shall be there. "
1248,,1251,0,a-na en-na-nim ù a-lá-ḫi-im a-na a-lá-ḫi-im qí-bi₄-ma um-ma be-lúm-ba-ni-ma 18 GÍN KÙ.BABBAR ša a-na ku-ku-lá-nim ù ku-ta-a {d}UTU-e-nam ub-lá-ku-ni a-ḫa-ma 1.5 GÍN a ni-qé-šu ŠU.NÍGIN 0.3333 ma-na LÁ 0.5 GÍN KÙ.BABBAR mì-ma lá tù-šé-ba-al-šu-um ší-ma-am ša-a-ma a-na {d}UTU-e-nam dí-in-ma lu-ub-lam ma-lá KÙ.BABBAR ša ki-ma a-lu-lá-a iš-qú-lu-ni-ku-nu-tí-ni tí-ir-ta-ak-nu li-li-kam ṭup-pì ša ku-lu-ma-a ú-kà-lu-ni šu-ma tù-šé-ṣí-a-šu li-tí-a-ma ku-un-kà-ma šé-bi₄-lá-ni-šu,"To Ennānum and Ali-ahum; specifically to Ali-ahum from Bēlum-bāni: Concerning the 18 shekels of silver which Šamaš-ennam brought to you for Kukkulānum and Kutaya - further, 1.5 shekel for his sacrifice - in all, 0.3333 minas less 0.5 shekel of silver. Do not send him any silver. Make purchases and give them to Šamaš-ennam so he may bring it. Send me word how much silver Alulaya's representatives paid you. As to my tablet which Kulumaya holds, if you have recovered it, then split (the envelope), seal it (again) and send it."
1249,,1252,0,a-na en-um-a-šùr da-dí-a ḫi-na-a i-dí-a-bi₄-im a-ku-a ù a-ta-a qí-bi₄-ma um-ma e-la-ma-ma a-na lu-qú-tí-ku-nu AN.NA ú TÚG.ḪI.A ša ì-lí-a-lúm ir-de₈-a-ni i-nu-mì ni-mì-ig-ru-ma AN.NA ú TÚG.ḪI.A al-qé-ú šu-ma kà-ru-um ša-du-a-tám il₅-té-qé i-na KÙ.BABBAR-áp ì-lí-a i-na ša na-ru-qí-šu la-qé-ep lá-qá-am qá-bi-a-ku ṭup-pá-ak-nu ḫa-ar-ma-am ú-kà-al a-na-kam a-na kà-ri-im a-tù-ur um-ma a-na-ku-ma lu-qú-tum i-a-tum mì-šu-um ša-du-a-tám tù-ša-dí-a um-ma šu-nu-ma lu-qú-tum a-na ša ì-lí-a ša-ak-na-at-ma nu-ša-dí um-ma a-na-ku-ma lá-at-ma lu-qú-tum lu i-a-tù-ni ú a-le-ma a-na kà-ri-im ša-du-a-tám il₅-té-qé-ú ú-la ig-da-am-lu-ni 36 ma-na AN.NA il₅-qé-ú ŠÀ.BA 6 ma-na ki-iš-da-at ku-ni-lim ú-ṣa-ḫe-er a-ḫu-ú-a a-tù-nu 30 ma-na AN.NA ma-lá dá-tí-šu mu-ṭé-e-šu ú ni-is-ḫa-tí-šu i pá-ni-ma šé-bi₄-lá-nim-ma a-na-kam i KÙ.BABBAR-pì-ku-nu lá a-lá-qé mì-šu-um áš-ta-na-pá-ra-ku-nu-tí-ma šé-bu-lam l,"To Ennam-Aššur, Dadiya, hinnāya, Iddin-abum, Akūa and Ataya, say, thus Elamma: As for your merchandise, tin and textiles, which Ilī-ālum brought here, when we had reached an agreement and I had taken the tin and textiles, I was authorized, if the colony levied the the -tax, to take it from Iliya's silver, that of his joint-stock fund (managed by?) La-qēp. I have in my possession a valid record of yours (to that effect). Here I turned to the colony and I declared: 'The merchandise belongs to me, why have you levied -tax?' They answered: 'The merchandise has been joined to that of Iliya and therefore we levied it.' I said: 'I am ready to swear that the merchandise is truly mine!' But, wherever they collected the tax for the colony they have not obliged me. They took 36 minas of tin from which I deducted 6 minas that were for Kūn-ilum's account. Please, my brothers, send me with the first opportunity 30 minas of tin, as much as amounts to its road-tax, its underweight and the import-tax on it, so that I do not have to take it from your silver here. Why must I write you time and again, while you refuse to send it?"""""
1250,,1253,0,a-na a-lá-ḫi-im qí-bi-ma um-ma a-mu-ur-ša-ra-sà-ma a-na-kam a-gu₅-a tù-<gap> ú šu-ḫu-ur-pí-a a-šur-i-mì-tí DUMU i-ku-pí-IŠTAR aṣ-bu-tù-ni-ma um-ma šu-nu-ma ta <gap> a-šur-i-mì-tí a-na a-lá-ḫi-im <gap> ki-ma lá <gap> a-ni ṭup-<gap> ra-ma-kà <gap> um-ma a-šur-i-mì-tí ú ÌR a-šur-i-mì-tí-ma a-na-ku a-wa-sú-nu a-ta-na-pá-al iš-tí pá-ni-e-ma tí-ir-ta-kà li-li-kam-ma <gap> am-tí ú a-ṣé-er <gap> šu-up-ra-ma šu-<gap> iš-tí-a i-na ḫi-<gap> IR-dam i-pá-<gap> a-na tí-ir-tí-a na-ḫi-id <gap> iš-tí šé-ep-IŠTAR za-ku-sà šu-up-ra-am lá ú-pá-ru-du-ni,"To Ali-ahum from Amur-šarrassa: Here Aguwa, Tu<gap> and Šuhurpiya have seized Aššur-imittī son of Ikūn-pī-Ištar and they said: <gap> Aššur-imittī to Ali-ahum <gap>"" <gap> Aššur-imittī and Aššur-imittī's slave answered: ""I personally keep answering their words. Send word as soon as possible, and <gap> and write to <gap> the slave <gap> instruct (him) about my orders."" Write a final report with Šēp-Ištar, so they do not frighten (anyone)."""
1251,,1254,0,um-ma e-lá-ma-ma a-na a-šùr-DU₁₀ qí-bi-ma a-na-kam-ma ú-na-ḫi-id-kà um-ma a-na-ku-ma KÙ.BABBAR 1 ma-na ma-lá tù-tù-ú pá-ni-a-ma šé-bí-lam KÙ.BABBAR ma-lá i qá-tí-kà i-ba-ší-ú <gap>-kà-ma a-ta ki-lá 6 TÚG.ḪI.A káb-tù-tim SIG₅ <gap> ša šu-bi-ri-im ku-ni-lúm na-áš-a-kum mu-dí-a-am ZI-lá-tí-a-am ṣa-ba-at-ma ṭù-ri-šu-nu lu-ša-dí-id-ma a-ni-ib-ra-re lu-sí-ma-ku-šu-nu-ma ma-lá KÙ.BABBAR 1 GÍN tù-šé-lu-ú lu-bu-šé ra-qá-tim ù šu-lu-up-ki-e iš-tí wa-ar-ki-ú-tim ú-šé-ba-lá-kum lu šu-ul-ḫu lu ma-ku-ḫu ša a-ma-kam ṭá-áb-ú-ku-um a-mu-ur-ma té-er-ta-kà li-li-kam-ma i ḫa-ra-an ḫa-ra-ma ta <gap> a-ta ANŠE <gap> li-ta-lu-ku-ni-ma KÙ.BABBAR 1 GÍN li-li-am,"Thus Elamma, say to Aššur-ṭāb: It was here that I gave you the following instruction: 'Send me every mina of silver as soon as you find it. All the silver you have already available you must retain .' 6.3333 heavy textiles, of good quality, of Šubarean make, Kūn-ilum is bringing you. Get hold of a specialist from Zilat and let him stretch their yarns and make them suitable for you for / as -garments, so that you can realize at least some silver. With the next shipment I will send you garments, thin textiles and Šulupkian textiles. Look out for - or -textiles over there that please you and let your report come to me. And let with every single caravan <gap> regularly come to me, so that at least some silver becomes available to me."""""
1252,,1255,0,a-na a-bi₄-ba-áš-tí ma-nu-ma bé-lí-a ù en-um-a-šur qí-bi-ma um-ma en-um-a-šur ù a-na-na-ma a-na a-bi-ba-áš-tí qí-bi-ma 2 ší-ta i-lá-tim ša ša-na bi-lá-tim ù 9 i-lá-tim ša bi-lá-a ŠU.NÍGIN 11 i-lá-tum 13 GÚ URUDU ma-sí-um ša-pí-ik-ma ku-nu-ki-ša a-na-a-na am-tí ta-áp-qí-id-ki-im a-ḫa-ma 1 iš-té-et i-lá-am ku-nu-ki-a wa-ar-kà-num ub-lu-ni-ki-im ú 45 ma-na URUDU SIG₅ ša a-ba-ba i-dí-na-ni ku-nu-ki-a a-na en-um-a-šur e-zi-ib a-na-kam KÙ.BABBAR-áp-šu ša-bu-ú-at URUDU-i-a 14 GÚ 45.5 ma-na i-na 13 i-lá-tim ku-nu-ki-ni a-na a-bi₄-ba-áš-tí ù en-um-a-šur me-er-i-ki né-zi-ib a-dí tù-a-ar té-er-tí-ni a-ḫu-a a-tù-nu i-na ša-am-ší ṣú-ḫa-ru-a e-ru-bu-ni-ni URUDU sà-ni-qá-ma URUDU i-na i-lá-tim ma-aḫ-ri-ku-nu li-iš-ku-nu-ma a-na a-bi-ba-áš-tí ku-nu-ki-ku-nu ṣú-ḫa-ru-a lu-ub-lu-nim ú qú-ul-qú-li li-it-bu-lu-nim u₄-ma-kál lá i-bi₄-tù iḫ-da-ma ṭur-da-ni-šu-nu,"To Abī-baštī, Mannumma, Bēliya and Ennam-Aššur from Ennam-Aššur and Anna-anna; specifically to Abī-baštī: 2 leather bags of two talents each, and 9 leather bags of one talent each, in all 11 leather bags of (in all) 13 talents. The washed copper had been packed, and my maid Anna-anna entrusted it to you (fem.) under her seal. Moreover, later they brought you one leather bag under my seal. Also, the 45 minas of good copper that Ababa gave me I left under my seal for Ennam-Aššur. Here she has been paid its price in silver. We left my copper, 14 talents 45.5 minas in 13 leather bags, under our seals, for Abī-baštī and your son Ennam-Aššur. Until our message is answered - my dear brothers - the very day my servants enter, you must check the copper and they should place the copper in the bags in front of you, and my servants should bring it to Abī-baštī under your seals. Also, let them take away the . They should not spend one night. Take care and send them!"
1253,,1256,0,a-na e-na-aḫ-DINGIR šu-a-šur ù en-um-a-šur qí-bi-ma um-ma ma-ma-ḫi-ir ù šu-ku-tum-ma 2 ma-na 15 GÍN KÙ.BABBAR ša šu-ku-tum a-na DAM.GÀR ḫa-bu-lu ša ṭup-pì-šu ḫa-ar-mì-im KÙ.BABBAR ku-nu-ki ša šu-ki-tim en-um-a-šur na-áš-a-ku-nu-tí ṭup-pá-am ša ḫu-bu-li-šu am-ra-ma ma-lá u₄-mu-šu e-tí-qú-ni 2 ta-aḫ-sí-is-té-en₆ pá-tí-té-en₆ lu-up-ta-ma iš-tí-it e-na-aḫ-DINGIR lu-kà-il₅ iš-tí-it šu-a-šur lu-kà-il₅ i-nu-mì šu-ku-tum iš-tí tám-kà-ri-im i-na-mu-ru-ú šu-ma li-bu-šu DAM.GÀR ma-lá u₄-mu-šu e-tí-qú-ni ṣí-ib-tám i-ṣé-er šu-ki-tim li-il₅-qé šu-ma ṣí-ib-tám lá i-lá-qé gi-mì-li a-na šu-ki-tim li-dí-ma li-ig-mì-il₅-šu KÙ.BABBAR ša ki-ma DAM.GÀR li-il₅-qé-ú-ma ṭup-pá-am ša ḫu-bu-ul šu-ki-tim šu-a-šur ù en-um-a-šur li-il₅-qé-ú,"To Enah-ilī, Šu-Aššur and Ennam-Aššur from Man-mahir and Šukkutum: As to the 2 minas 15 shekels of silver that Šukkutum owes to the merchant, according to his certified tablet - Ennam-Aššur brings you the silver sealed by Šukkutum. Look at his debt-note and write two open memoranda about how much his terms are in arrears, and Enah-ilī should keep one while Šu-Aššur should keep the other. When Šukkutum meets with the merchant, the merchant may, if he wishes to do so, charge interest from Šukkutum in accordance with how much his terms are overdue. If he does not charge interest he will do Šukkutum a real favour. The representatives of the merchant should receive the silver, and Šu-Aššur and Ennam-Aššur must take Šukkutum's debt-note."
