Unnamed: 0,source_id,row_index,segment_idx,akk,eng
1901,,1904,0,um-ma bé-lá-num ù lá-ma-sà-tum-ma a-na {d}UTU-ba-ni ù pì-lá-aḫ-IŠTAR qí-bi-ma 26 TÚG.ḪI.A ša šu-sú-in DUMU ì-lí-a i-na 5 na-ru-qá-tim dar-ku ku-nu-ku ša en-um-a-šur DUMU e-lá-ma a-ḫa-ma 1 TÚG ku-sí-tum ša ú-ṣur-ša-a-šur iz-kà-nim kà-an-kà-ma e-lá-nu-ma i-ba-ší ŠU.NÍGIN 27 TÚG.ḪI.A a-šur-{d}UTU-ši DUMU na-na kà-ší-im en-um-a-šur DUMU e-lá-ma ip-qí-sú-um IGI ša-lim-a-šur DUMU a-zi-da IGI a-šur-ma-lik DUMU en-um-a-šur IGI DUMU sú-in-na-da DUMU a-kà-zi ip-qí-sú-um a-wi-lúm sà-ki-il₅ 2 ší-ta na-áš-pè-ra-tim ša en-um-a-šur pì-lá-aḫ-IŠTAR na-ší šu-ma a-na TÚG.ḪI.A wa-šu-ri-im a-šur-{d}UTU-ši mì-ma i-qá-bi₄ na-áš-pè-er-tí en-um-a-šur ša-áš-me-a-šu-ma TÚG.ḪI.A ku-nu-ki na-ru-qá-NIM li-ip-qí-da-ku-nu-tí-ma a-na pí-lá-aḫ-IŠTAR a-ḫi-šu mu-nu-a-šu-ma a ma-lá té-er-tí-ni le-pu-uš iḫ-da,"Thus Bēlānum and Lamassutum, say to Šamaš-bāni and Pilah-Ištar: 26 textiles belonging to Šu-Suen, son of Iliya, are packed in 5 bags under the seals of Ennam-Aššur, son of Elamma. Separately 1 -garment of Uṣur-ša-Aššur that has been sealed later? is also available. In all 27 textiles, <to> Aššur-šamšī, son of Nanakaš(š)um, Ennam-Aššur, son of Elamma entrusted (them). Before Šalim-Aššur, son of Azida, Aššur-mālik, son of Ennam-Aššur, (and) Suen-nādā, son of Akazi, he entrusted (them) to him. The man is stupid. Pilah-Ištar has with him 2 missives of Ennam-Aššur. If Aššur-šamšī protests against releasing the textiles, let him hear the missive of Ennam-Aššur and let him entrust the textiles (and?) the seals of the bags to youplur and cound them! out to his brother Pilah-Ištar, who must act in accordance with our instruction. Take care!"""""
1902,,1905,0,a-lá-ḫu-um en-um-a-šur e-pu-ul um-ma a-lá-ḫu-um-ma ta-aḫ-sí-sà-tum ku-nu-ku-kà ú ku-nu-ku-a ba-a 3 lu ni-iṣ-ba-at a ma-lá ta-aḫ-sí-sà-tí ša i-na ku-nu-ki-ni lu ni-iz-ku ù KÙ.BABBAR ma-lá a-bu-ni <gap> i li-bi-a ú i li-bi-kà i-dí-ú-ma ṭup-pá-am a-bu-ni e-zi-bu-ma ṭup-pá-am um-me-a-nu a-bi-ni ú-kà-i-lu-ni-ma i-na ma-ḫa-ar kà-ri-im iš-ku-nu-šu-ma kà-ru-um a-na ra-bi-ṣí-im ṭup-pá-am ip-qí-du-ni ba-a ú-ma-ma ma-lá KÙ.BABBAR lá-áp-ta-ni-ni lu ni-iš-qú-ul-ma a ma-lá dí-in a-lim{ki} KÙ.BABBAR <gap> lu ni-ik-nu-uk-ma a-na a-lim{ki} lu ni-li-ik ṭup-pá-am ša a-lim{ki} ú ra-bi-ṣa-am lá nu-na-aḫ lá ri-ig-ma-tù ší-bu-tù,"Ali-ahum answered Ennam-Aššur, saying: The memoranda have your seal and mine. Come on, let us seize 3 (witnesses). Let us settle the affair in accordance with the memoranda sealed by us; further, our father left a tablet behind about how much silver he set down as owed by me and you, and our father's investors kept the tablet and they have placed it before the colony, and the colony has entrusted the tablet to the attorney. Come on, let us pay even today as much silver as we are booked for, let us seal it in accordance with the verdict of the City and go to the City. Let us not obstruct the tablet of the City and the attorney."" This is not a formal lawsuit but a witnessed statement."""
1903,,1906,0,um-ma ša-lim-a-šur-ma a-na i-dí-a-bi-im e-na-nim i-na-aḫ-DINGIR i-ku-pí-a šu-IŠTAR ù en-nam-a-šur qí-bi-ma 8 ma-na 13 GÍN KÙ.BABBAR a-šur-ra-bi ù a-ḫu-šu DUMU a-ku-za ḫa-bu-lu-nim a-ša-me-ma KÙ.BABBAR lá-qé 8 ma-na KÙ.BABBAR iš-tí <gap> li a-ni-im iš-tù 4 ša-na-tim ṣí-ib-tám ù-ṣa-áb lu a-we-el-tum KÙ.BABBAR tal-qé lu en-nam-a-šur il₅-qí-i qá-qá-ad KÙ.BABBAR a-we-lá-am iṭ-ra-šu-ma a-we-el-tum kà-aṣ-da-at KÙ.BABBAR lu tá-áš-qú-ul-ma ší-a-tí li-zi-zi-im šu-ma a-ki-am iš-tí a-we-li-im na-am-gi₅-ra ṣí-ib-tám ša ša-tim iš-tí-in le-qé-a-ma <gap>-a ma-li-a-nim a-ḫu-a a-tù-nu ṭup-pá-am a-we-el-tám ša-áš-me-a,"From Šalim-Aššur to Iddin-abum, Ennānum, Inah-ilī, Ikūn-piya, Šu-Ištar and Ennam-Aššur: Aššur-rabi and his brother, the sons of Akuza, owe me 8 minas 13 shekels of silver. I hear that the silver has been received. For the 8 minas of silver he must add interest with this <gap> for 4 years. Whether the lady has received it or Ennam-Aššur has received it, take the capital sum from the man, for the lady is tied down. You are to pay the silver and it must become available for her. If it is like that, make an agreement with the man. Take interest for a single year and <gap> pay in full. My dear brothers, make the lady listen to the letter."
1904,,1907,0,um-ma ša-lim-a-šur-ma a-na a-bu-a-a a-šur-DU₁₀ a-dí-da-a en-nam-a-šur a-lá-ḫi-im ù a-lu-a qí-bi-ma a-na a-šur-DU₁₀ qí-bi-ma i-nu-mì DUMU a-zi-a ú ra-bi-ṣa-am a-na kà-ni-iš a-na KÙ.BABBAR a-šur-i-dí a-ḫi-kà pá-ḫu-ri-im i-li-ku-ni a-ta ù ša ki-ma ú-ṣur-ša-a-šur kà-ra-am ṣa-ḫe-er ra-GAL i-na ḫa-am-ri-im tám-ḫu-ra-ma ṭup-pá-am ša kà-ri-im tal-qé-a ša 4 ma-na KÙ.BABBAR ša a-šu-mì a-šur-i-dí ša-lim-a-šur a-ta ú ú-ṣur-ša-a-šur ta-pu-lá-ni kà-ru-um dí-nam i-dí-na-ku-nu-tí-ma 4 ma-na KÙ.BABBAR a-šur-ba-ni i-ša-qal-ma ṭup-pá-ak-ku-nu i-na É-bé-et šál-ma-a-šur ú-šé-ṣa-am ṭup-pá-am šu-ma šu-a-tí na-áš-a-tù-nu a-lu-a iš-tí-ku-nu-ma li-tù-ra-am šu-ma ṭup-pá-am šu-a-tí a-šur-DU₁₀ lá na-ší a-na ša ki-ma šu-a-tí li-iš-pu-ur-ma ṭup-pá-am a-li i-ba-ší-ú IGI kà-ri-im li-ší-ru <gap> kà-ru-um a-na DUMU um-me-a-ni li-ip-qí-sú ù a-lu-a iš-tí wa-bi-il₅ ṭup-pì-im li-li-kam a-na a-šur-DU₁₀ qí,"From Šalim-Aššur to Abuwa, Aššur-ṭāb, Adida, Ennam-Aššur, Ali-ahum and Aluwa; specifically to Aššur-ṭāb: When Aziya's son and the attorney went to Kanesh to collect your brother Aššur-idī's silver, you and Uṣur-ša-Aššur's representatives confronted the plenary assembly of the colony in the sacred precinct, and you received a tablet from the colony, concerning the 4 minas of silver for which Šalim-Aššur, you and Uṣur-ša-Aššur had taken responsibility because of Aššur-idī - a tablet stating that the colony passed a verdict in your favour, that Aššur-bāni is to pay the 4 minas of silver, and I shall produce your tablet from Šalim-Aššur's house. As for the tablet, if you bring it for him, Aluwa shall return with you. If Aššur-ṭāb does not carry that tablet, he must write to his representatives, that they must release the tablet - wherever it may be - before the colony. The colony should entrust it to an affiliated trader, and Aluwa shall come together with the one who brings the tablet. To Aššur-ṭāb: Take care to do me a favour!"
1905,,1908,0,1 ú-kà-pá-am e-dí-am 4 eb-le-e 2-ší-na ma-at-li-iḫ-šé-e a-za-mì-lam ḫu-ur-ší-a-num ša du-ul-ba-tim ḫu-ur-ší-a-num ša kà-ma-re-e 2-ší-na eb-lu-ú i du-ur-ḫu-mì-it ḫu-ur-ší-a-num ša ili₅-ba-ni DUMU mu-ta-lim 3 GÍN KÙ.BABBAR ḫa-bu-ul 1.3333 ma-na KÙ.BABBAR ša a-na-aḫ-ì-lí a-na al-pì-lí i-lá-ak 0.5 ma-na KÙ.BABBAR i-na pá-ni-tí-a i-lá-ak mì-ma a-nim iš-tí al-pì-lí 10 ma-na URUDU iš-tí a-ša-at a-šur-SIG₅ ša tù-ùḫ-pì-a e-ma-ra-am ù ú-nu-sú-ú a-ḫa-ma 3 GÍN KÙ.BABBAR a-na a-sà-nim ḫa-bu-ul,"1 <gap> saddlecloth, 4 ropes, 2 pack-saddles, a sack, a box with dulbatum, a box with kamaru-fish, two ropes, in Durhumit. A box of Ili-bani, son of Mutalum, 3 shekels of silver he owes. 1.3333 mina of silver of Anah-ili will go to Alpili, .5 mina of silver will go with the first opportunity I have. All this is with Alpili 10 minas of copper with the wife of Assur-damiq of Tuhpiya, a donkey with its harness (and) separately 3 shekels of silver he owes to Asanum."
1906,,1909,0,i-ri-šum da-dí-a iṣ-ba-at-ma um-ma i-ri-šum-ma ig-ri ša 4 ANŠE.ḪI.A ša ta-as-ri-du KÙ.BABBAR dí-na-am um-ma da-dí-a-ma a-ma ANŠE-ri sí-ri-id um-ma i-ri-šum-ma a-dí ma-la ù ší-ni-šu e-ri-iš-kà-ma lá ta-dí-na-am ANŠE.ḪI.A-ri a-na sà-ra-dí-im ta-sà-na-li-a-ni ú-dí ANŠE.ḪI.A a-na 10 GÍN.TA KÙ.BABBAR a-gu₅-ra-ku-um KÙ.BABBAR dí-na-am ú-ul i-na KÙ.BABBAR-pì-kà a-ṣa-ba-at a-ma a-ta lu tí-de₈,"Irišum seized Dādiya and Irišum said: Give me the hire in silver for the 4 donkeys that you packed!"" Dādiya answered: ""There, pack the donkeys (yourself)!"" Irišum said: ""I have asked you once or twice, but you have not given it to me. You keep cheating me on the packing of the donkeys, yet I did rent the donkeys to you for 10 shekels of silver each. Give me the silver, or I shall seize it from your silver. There, know this!"""""
1907,,1910,0,a-na da-da-a-a a-lá-ḫi-im ù {d}EN.LÍL-ba-ni qí-bi-ma um-ma PUZUR₄-a-šur-ma 0.3333 ma-na 2 GÍN KÙ.BABBAR šu-ḫu-bur DUMU i-dí-a-bi₄-im li-iš-qú-lá-ku-nu-tí-ma KÙ.BABBAR šu-a-tí a-na {d}EN.LÍL-ba-ni DUMU a-šùr-ma-lik šu-uq-lá-ma ṭup-pí šé-ṣí-a-ma li-it-a-ma a-šar a-lá-ḫi-im i-na li-bi-i ṭup-pé-e-a šu-uk-na a-ḫu-ú-a a-tù-nu iḫ-da-ma KÙ.BABBAR šu-ḫu-bur ša-áš-qí-lá-ma ṭup-pí-i šé-ṣí-a-nim,"To Dadaya, Ali-ahum and Illil-bāni from Puzur-Aššur: Šu-hubur son of Iddin-abum should pay you 0.3333 mina 2 shekels of silver, and then pay this silver to Ilill-bāni son of Aššur-malik, obtain the release of my tablet, split it and place it with my other tablets with Ali-ahum. My dear brothers, take care to have Šu-hubur pay the silver and obtain the release of my tablet for me. "
1908,,1911,0,18 TÚG šu-ru-tim ù 10 TÚG ku-ta-ni 2 GÚ AN.NA ù li-wi-sú ku-nu-ki-šu ša a-lim{ki} 2 ANŠE ṣa-lá-me ú ú-nu-sú-nu ša a-lá-ḫi-im a-na a-šur-iš-tí-kál áp-qí-id,"18 dark textiles and 10 -textiles, 2 talents of tin with its wrapping, under his seals applied in the City, 2 black donkeys with their harness belonging to Ali-ahum, I entrusted to Aššuriš-tikal."
1909,,1912,0,16 GÚ 13 ma-na URUDU SIG₅ ŠÀ.BA 6 GÚ 40 ma-na URUDU SIG₅ ší-im KÙ.BABBAR iš-tí ì-lí-dan a-ba-ba ra-bi₄-ṣú-um ù a-lá-ḫu-um il₅-qé,"The attorney Ababa and Ali-ahum received 16 talents 13 minas of good copper; thereof 6 talents 40 minas of good copper, the price of silver - from Ilī-dan."
1910,,1913,0,10 ma-na KÙ.BABBAR ṣa-ru-pu-um ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ša tám-kà-ri-im a-na i-li-a ù ša ki-ma lá-qé-ep ù a-ḫa-ma 0.3333 ma-na KÙ.BABBAR ša ta-ad-mì-iq-tí-šu ša i-li-a 1 GÍN KÙ.BABBAR šé-bu-ul-tù-šu a-na er-ra-ili₅ 0.3333 ma-na KÙ.BABBAR ša 3 TÚG e-pí-šé-e 3 GÍN šé-bu-ul-ta-ša a-na ší-ša-ra mì-ma a-nim ša lá-qé-ep 0.6666 ma-na KÙ.BABBAR a-na da-dí-a 0.3333 ma-na a-na en-nam-a-šur 0.3333 ma-na a-na a-šur-re-ṣí 3 GÍN a-na a-šur-re-ṣí ŠU.NÍGIN 4 ri-ik-sú ša e-lá-ma mì-ma a-nim ša lá-qé-ep a-na šu-be-lim áp-qí-id IGI a-šùr-na-da DUMU a-šùr-i-dí IGI šu-sú-in DUMU šu-ḫu-bu-ur,"10 minas of refined silver, its excise added, his transport fee paid, belonging to the merchant, for Iliya and the representatives of Lā-qēp, and separately 0.3333 mina of silver from Iliya's free loan. 1 shekel of silver, his consignment for Erra-ilī. 0.3333 mina of silver for 3 -textiles, 3 shekels of silver, her consignment for Šī-šarra all this of Lā-qēp. 0.6666 mina of silver for Dadiya, 0.3333 mina for Ennam-Aššur, 0.3333 mina for Aššur-rēṣī, 3 shekels for Aššur-rēṣī, in all 4 packets of Elamma, all this belonging to Lā-qēp I entrusted to Šu-Bēlum. In the preence of Aššur-nādā, son of Aššur-idī, (and) of Šu-Suen, son of Šu-hubur."
1911,,1914,0,a-na a-dí-da ù a-lá-ḫi-im qí-bi-ma um-ma id-na-a-ma áš-ta-na-me-ma a-na ší-ip-ru-tim a-lá-ḫu-um a ša da-me-e i-lá-ak šu-ma a-ḫi a-ta a-ṣé-er KÙ.BABBAR-pí-a KÙ.BABBAR 5 GÍN ni-iq-a-am ša-ar-ší-a-ni-ma a-ḫi a-ta e-né-kà i-na GÁN-lim me-at bi-re-e a-ta-mar ni-iq-a-am ša-ar-ší-ma-e IGI IŠTAR kà-ki-bi₄-im i-li-ni lá-ak-ru-ba-am a-na a-lá-ḫi-im qí-bi₄-ma mì-nam ša a ší-ip-ru-tim ta-am-gu₅-ru-ni i-dí-in me-<gap> lá ta-áš-qú-ul a kà-ri-im <gap> tù-dí lá ak <gap> bi,"To Adida and Ali-ahum from Idnaya. I keep hearing that Ali-ahum will function as envoy in the case of blood-money. If you are truly my brother, provide me with some 5 shekels of silver as sacrifice in addition to my silver, and my dear brother, I shall contantly see your eyes from a hundred miles away. Provide me with a sacrifice and I shall pray to Ištar-the-Star, our god. To Ali-ahum: Why have you agreed to service as envoy? According to the verdict of <gap> you have not paid <gap> to the colony <gap>"
1912,,1915,0,1 ma-na 10 GÍN KÙ.BABBAR ṣa-ru-pá-am i li-bi₄ i-ku-nu šu-IŠTAR i-šu IGI a-da-da DUB.SAR IGI im-li-kà-a 1 TÚG ku-sí-tám a-ḫa-ma e-zi-ib-šu-ma 7.5 GÍN KÙ.BABBAR i li-bi₄ i-dí-da-ga-an 5 GÍN KÙ.BABBAR i li-bi₄ a-šur-ma-lik 0.3333 ma-na 8 GÍN AN.NA i li-bi₄ PUZUR₄-a-šur,"1 mina and 10 shekels of refined silver are owed by Ikūnu(m) to Šu-Ištar, witnessed by Adada, the scribe, and by Imlikaya. 1 -textile, separately, I left to him and 7.5 shekels of silver are owed (for it?) by Iddin-Dagan. 5 shekels of silver owed by Aššur-mālik, 28 shekels of tin owed by Puzur-Aššur."
1913,,1916,0,10 GÍN AN.NA i-na li-bi₄ be-lá-nim a-dí-in,I gave 10 shekels of tin to Bēlānum's possession.
1914,,1917,0,um-ma i-dí-sú-in-ma a-na en-na-sú-in qí-bi₄-ma mì-šu ša ta-áš-pu-ra-ni um-ma a-ta-ma AN.NA a-na ni-ip-lá-tim al-qé-ma 7 GÍN.TA a-na KÙ.BABBAR-pá-i a-dí-in AN.NA-kam tù-ub-lá-šu-ma tù-pá-ṭé-er-šu tù-BA-li-iḫ šu-ma a-ta AN.NA a-na KÙ.BABBAR ta-lá-qé-am mì-šum sú-re té-ta-na-pá-áš-ma ša tù-BA-li-ḫu li-bi₄ ú-lá ma-ri-iṣ ù a-na KÙ.BABBAR ša té-ri-šu-ni li-bi₄ ú-lá ma-ri-iṣ mì-šum TÚG ša a-ḫa-tí a-na li-ta-áb-ší-a tù-šé-bi₄-lá-ni ta-ak-lá ù TÚG lu-bé-ri ša ta-ak-lu-ú šé-bi₄-lam <gap> a-ta-al-kam-ma <gap> KÙ <gap>,"Thus Iddin-Suen say to Enna(m)-Suen: Why did you write me as follows: 'I took the tin as balance payment and I have promised a rate of 7 shekels to 1 in silver.' You the tin and unpacked it, you have <gap> If you want to take tin for silver why do you keep practicing deceit, so that I cannot fail to be angry because you have <gap> and angry too about the silver that you requested? Why have you held back the garment my sister had sent me to wear? Send me also the <gap> garments that you held back, . then leave and come here <gap>""."""
1915,,1918,0,<gap> ù <gap> 4 <gap> ša té-zi-bu <gap> ku-nu-ku-šu-nu <gap> ù ša ka-sà-tim ša DU₁₀-ṣí-lá-a-šùr ù 1 <gap> a-bi-we-du DUMU <gap> i-ra-dí-a-ku-um ší-tí lu-qú-tim ša a-pí-im lá-ta-ra-ak iṣ-ba-at ṭup-pá-am ša ší-bu-tim da-na-am al-qé-ma ù ší-ip-ra-am áš-pu-ur-ma lu-qú-tám ú-ší-ir-ma a-bi-we-du i-ra-dí-a-ku-um 11 GÍN <gap> nu-ta-e-er a-ḫi a-ta a-šu-mì {d}MAR.TU-ba-ni pá-ší-ri-a ù KÙ.BABBAR ší-im ṣú-ba-tí-a ša ú-na-ḫi-du-kà <gap> ma-na 3 GÍN KÙ.BABBAR ša li-bi-i šál-ma-a-šur <gap> a-pu-tum i-<gap>,"<gap> 4 <gap> which you left behind <gap> their seals <gap> and those of the cups of Ṭāb-ṣilli-Aššur and one <gap> Abī-wedu(m), son of <gap> is leading to you. The rest? of the merchandise Latarak seized in Apum. I acquired a powerful tablet of the Elders and I sent a messenger and so obtained the release of the merchandise, which Abī-wedu is now bringing to you. 11 shekels of silver <gap> we gave back. Please, my brother, as for Amurrum-bāni, my retail agent and the price of my textiles for which I called your attention, and the <gap> mina(s) 3 shekels of silver owed by Šalim-Aššur <gap> please <gap>"
1916,,1919,0,4 GÍN KÙ.BABBAR i-nu-mì ku-da-tum a-na a-lim{ki} i-li-ku ak-ru-ub-šu-um,When Kudātum went to the City I dedicated 4 shekels of silver as a blessing for him.
1917,,1920,0,3 GÚ URUDU ma-as-am ku-nu-ki-a a-ḫa-ma 20 ma-na URUDU ma-as-am šu-ut il₅-qé ŠU.NÍGIN 3 GÚ 20 ma-na URUDU ma-as-a-am ù 2 ANŠE.ḪI.A ṣa-lá-mì ša PUZUR₄-sú-in a-na i-ku-pì-a DUMU da-dí-a áp-qí-id IGI PUZUR₄-a-šur DUMU lá-am-ni-a-nim IGI PUZUR₄.IŠTAR DUMU a-šur-ta-ak-lá-ku IGI DUMU a-šur-be-el-a-wa-tim NU.BÀNDA,"3 talents of washed copper under my seal, and further, 20 minas of washed copper he received -"
1918,,1921,0,a-na PUZUR₄-a-šur ú i-ku-pì-a-šur qí-bi₄-ma um-ma šu-IŠTAR-ma be-lu-ú-a a-tù-nu i-ḫi-da-ma KÙ.BABBAR ú ṣí-ba-sú-ú id-na-a ša-áš-qí-lá a-le-e KÙ.BABBAR id-na-a 10 GÍN e-li-a-ni mì-li-ik šu-ma a-wi-lu-um KÙ.BABBAR i-šu-ú {d}UTU-ba-ni na-ḫi-da-ma a-na ma-e ša-tá-e-em lá ú-ša-ar-šu KÙ.BABBAR-pu-um KÙ.BABBAR-áp-kà a-wi-lu-um la-mu-un e ú-ni-ku-nu-ma iḫ-da KÙ.BABBAR ú ṣí-ba-sú ša-áš-qí-lá,"Say to Puzur-Aššur and Ikūn-pī-Aššur, thus Šu-Ištar: Please, my lords, take care to make Idnāya pay the silver and the interest on it. Consider where silver of Idnāya, if only 10 shekels, may turn up. If the man indeed has silver, then warn Šamaš-bāni that he must not allow him to drink water. (For) the silver is your silver! The man is a crook, let him not cheat you! Take care to make him pay the silver and the interest on it!"""""
1919,,1922,0,a-pu-tum a-pu-tum i-na {d}UTU-ši ša šé-ep-IŠTAR ú ANŠE.ḪI-ú e-ra-ba-ni ú-ma-kál lá ta-bi-tá URUDU 1 GÍN ba-áb-tám lá ta-ra-ší-a lu a-na pu-ru-uš-ḫa-dim lu a-na ša-lá-tù-ar a-li KÙ.BABBAR 1 GÍN a-na DAM.GÀR tù-šé-lá-a-ni er-ba-ma URUDU-ak-nu ma-ḫi-ir DAM.GÀR-ru-tim i-za-zu ú ba-tí-iq ú DIRI dí-na-ma tí-ib-a-nim-ma a-tal-kà-nim ḫa-ra-ni ku-nu-tí ú-qá-a ù ANŠE.ḪI.A a-na ší-mì-im dí-na-ma ší-im ANŠE.ḪI.A KÙ.BABBAR lu ša-li-iṭ iḫ-da-ma a-tal-kà-nim,"Urgent, urgent, do not tarry a single day from the day Šēp-Ištar and his donkeys arrive! Do not acquire an outstanding claim of a single shekel of copper! Enter either Purušhaddum or Šalatuar, wherever you can realise a single shekel profit for the merchant, so your copper will be available at the current rate of the merchants. So, sell either cheap or dear, set out and come! I wait for you for my journey. Also sell the donkeys and have the price of the donkeys be available in silver. Pay attention and come here!"
1920,,1923,0,um-ma a-šur-ma-lik-ma a-na a-al-DU₁₀ ù en-um-a-šur qí-bi₄-ma 7 GÍN KÙ.BABBAR ku-nu-ki-a a-šur-ta-ak-lá-ku na-áš-a-ku-nu-tí a-ma-kam ší-it-ri ša pu-ki-im dam-qú-tim wa-at-ru-tim ša-ma-ma ku-nu-kà-ma a-na a-šur-ták-lá-ku dí-na-ma šu-ma e-eb-ru a-tù-nu iš-tí pá-ni-im-ma pì-iq-da-ma ṭù-ur-da-ni-šu-nu a-ḫu-ú-a-tù-nu iḫ-da-ma ú a-na-ku a-wa-at-ku-nu a-ša-me a-ma-kam ṣú-ḫa-ru-um lá i-na-ma-ar ar-ḫi-iš ṭù-ur-da-ni-šu-ma a-wi-lam lu-ṭí-ba-am a-ḫa-ma 0.5 GÍN KÙ.BABBAR a-na Ì.GIŠ sà-ar-dim na-ší a-na a-al-DU₁₀ qí-bi₄-ma a-dí-i KÙ.BABBAR ša e-lá-lí-ni-ú-ma-an ù DAM a-ḫi-kà i-na e-ra-áb a-wi-il₅-tim <gap>-bi₄-a,"Thus Aššur-mālik, say to Āl-ṭāb and Ennum-Aššur: Aššur-taklāku is bringing you 7 shekels of silver under my seal. Buy there scarfs? of eave of extremely good quality, seal them and hand them over to Aššur-taklāku and if you are really friends convey them to me with the first caravan. Heed my request, my brothers, and I too can listen to what you say! The boy must not be seen there, send him quickly here so that I can please the gentleman. Separately he has with him 0.5 shekel of silver for (buying) olive oil"". Say to Āl-ṭab: ""As for the silver of Elal / niuman and your brother's wife, when the lady arrives <gap>""."""
1921,,1924,0,-1.666699999999999 ma-na GÍN KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er PUZUR₄.IŠTAR DUMU šu-a-nim i-ri-šum i-šu iš-tù ḫa-muš-tim ša a-šur-i-mì-tí ù a-mur-IŠTAR a-na 2 ITU.KAM i-ša-qal šu-ma i-na u₄-me-šu ma-al-ú-tim,<gap> Puzur-Ištar son of Šu-Anum owes 0.3333 mina less 2 shekels of refined silver to Irišum. Reckoned from the week of Aššur-imittī and Amur-Ištar he is to pay within 2 months. If he has not paid at the completion of his term <gap>
1922,,1925,0,0.5 ma-na sí-pá-ra-tim i li-bi₄-i PUZUR₄-a-šùr IGI a-lá-ḫi-im kà-ṣa-ar kur-ub-IŠTAR,0.5 mina of bronze pins is owed by Puzur-Aššur.
1923,,1926,0,a-na {d}MAR.TU-ba-ni <gap> e-nu-um-bé-lim LUGAL-{d}IM ù pá-na-kà qí-bi-ma um-ma ša-lim-a-šùr-ma 12 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ša a-na na-ru-uq a-šùr-bé-el-a-wa-tim ma-áš-qá-al-tám pá-ni-tám ḫa-bu-lá-ku-ni ku-nu-ki-a pá-na-kà ù a-šùr-GAL DUMU ni-dí-ba-ni na-áš-ú-ni-ku-nu-tí ù ṭup-pí ša 12 ma-na KÙ.BABBAR ša ḫu-bu-li-a ša a-na 5 ša-na-tim a-ša-qú-lu-šu-nu-ma na-áš-ú-ni-ku-nu-tí a-na-kam IGI 3 DUMU um-me-a-ni KÙ.BABBAR ù ṭup-pá-am áp-qí-sú-nu-tí a-dí 20 ma-na 10 GÍN KÙ.BABBAR ša wa-aḫ-šu-ša-na ša iš-tí šu-nu-nu ù šu-ku-bi-im i-ba-ší-ú KÙ.BABBAR ku-nu-ki-a lu-ub-lu-ni-ku-nu-tí-ma ù ṭup-pá-am pá-ni-am ša 24 ma-na KÙ.BABBAR li-dí-nu-ni-ku-nu-tí-ma i-na li-bi₄ ṭup-pí-a šu-uk-na-šu KÙ.BABBAR ù ṭup-pá-am ša pá-na-kà ù a-šùr-GAL na-áš-ú-ni-ku-nu-tí-ni KÙ.BABBAR šu-uq-lá ù ṭup-pá-am ša ḫu-bu-li-a a-na ša ki-ma šu-ku-bi₄-im dí-na-a šu-ma u₄-mu-a a-ḫu-ru,"To Amurrum-bāni, (<gap>), Ennam-Bēlum, Šar-Adad and Panaka from Šalim-Aššur: Panaka and Aššur-rabi son of Nīde-bāni are bringing you 12 minas of refined silver - its import duty added, its transport tariff paid, under my seal, that I owe on Aššur-bēl-awātim's joint-stock capital, for the first instalment. They also bring my tablet concerning 12 minas of silver from my debt, which I am to pay to them in 5 years. Here I entrusted the silver and the tablet to them with 3 affiliated traders as witnesses. As to 20 minas 10 shekels of silver from Wahšušana that is with Šu-Nūnu and Šu-Kūbum, let them bring you the silver under my seal and then let them give you the old tablet concerning 24 minas of silver and place it with my tablets. As to the silver and the tablet that Panaka and Aššur-rabi are bringing to you, pay the silver and give the tablet concerning my debt to Šu-Kūbum's representatives. If my term is not yet up, note it in your memorandum. Entrust the silver from Wahšušana to the lady and the girl, and let it remain in my house."
1924,,1927,0,i-na URUDU ša ma-ma-ḫi-ir ša en-nam-a-šur e-zi-ba-ni 3 GÚ 8 ma-na SIG₅ i li-bi-a iz-ku a-ḫa-ma 30 ma-na URUDU SIG₅ ša ma-ma-ḫi-ir-ma ša SIG₅ e-zi-ba-ni mì-ma URUDU a-nim i li-bi-a,"Of the copper belonging to Man-mahir which Ennam-Aššur left me, 3 talents 8 minas of good quality was cleared in my possession; further, 30 minas of good copper, also belonging to Man-mahir, which he left me - good quality - all this copper is in my possession."
1925,,1928,0,0.8333 ma-na KÙ.BABBAR PUZUR₄-a-šùr il₅-qé 0.8333 ma-na ki-ba-al il₅-qé 0.5 ma-na 6 GÍN KÙ.BABBAR i-ku-pí-a il₅-qé 7 GÍN KÙ.BABBAR {d}MAR.TU-ba-ni il₅-qé 5 GÍN KÙ.BABBAR šu-ut-ma il₅-qé 5 GÍN KÙ.BABBAR a-ni-na il₅-qé,Puzur-Aššur received 0.8333 minas of silver; Kibal received 0.8333 mina of silver;
