,row_index,segment_idx,akk,eng
318,1269,2,ṭup-pu-um ša ší-bu-tí-a ša IGI šu-ga-ri-a-e ša a-šur wa-bar-tum ša ša-mu-ḫa i-dí-ni-ma ší-bu-tí a-dí-in, The tablet with my testimony before the šugarri'ā'u of Aššur. The station at Šamuha gave me and I gave my testimony.
319,1282,0,,
320,1282,1,KIŠIB i-ku-pí-a DUMU e-dí-na-a KIŠIB i-ri-ší-im DUMU a-mur-{d}UTU KIŠIB {d}UTU.DU₁₀ DUMU am-ri-a ,"Seal of Ikūn-pīya son of Eddinaya, seal of Irišum son of Amur-Šamaš, seal of Šamaš-ṭāb son of Amriya."
321,1282,2,<gap> ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er {d}UTU.DU₁₀ ḫu-dí-da tí-šu iš-tù ḫa-muš-tim ša pu-šu-ke-en₆ ù PUZUR₄-a-šur a-na 3 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb ITU.KAM ṣí-ip-im li-mu-um e-lá-lí KÙ.BABBAR ša DAM.GÀR-ri-im," Šamaš-ṭāb owes <gap> minas of refined silver to hudida. Reckoned from the week of Pūšu-kēn and Puzur-Aššur he must pay within 3 weeks. If he has not paid, he must add interest in accordance with the rule of the colony. Month Ṣip'um, eponymy Elāli. The silver belongs to a merchant."
322,1284,0,,
323,1284,1,KIŠIB pá-ru-ur-tim ,Seal of Parrurtum;
324,1284,2,a-na i-dí-a-bi-im DUMU na-ar-me-a, to Iddin-abum son of Narmea.
325,1287,0,,
326,1287,1,KIŠIB PUZUR₄-a-šur DUMU i-ku-pí-a KIŠIB dan-a-šur DUMU PUZUR₄-a-šur KIŠIB pè-ru-a DUMU šu-up-ip-ra KIŠIB pè-ru-a DUMU a-ra-wa KIŠIB za-ba DUMU ḫa-nu KIŠIB lu-lu DUMU ḫa-bi ,"Seal of Puzur-Aššur, son of Ikūn-pīya, seal of Dān-Aššur, son of Puzur-Aššur, seal of Peruwa, son of Šuppibra, seal of Peruwa, son of Arawa, seal of Zaba, son of hanu, seal of Lullu, son of hapi,"
327,1287,2,lu-lu DUMU ḫa-bi ša IŠTAR-lá-ma-sí DAM ku-ni-lim e-ḫu-zu iš-tù a-wi-il₅-tum me-ta-at-ni a-wa-tù-šu-nu i-gi₅-im-ra-ma lu gám-ra-am ša a-na a-wi-il₅-tim ig-mu-ru lu a-na ì-lí-a ša a-na ki-šar-ší-im i-ni-id-ú lu-lu gám-ra-am ig-mu-ru lu ša a-wi-il₅-tim lu a ša ì-lí-a a-na mì-ma šu-um-šu a-na me-er-e ḫa-ni-im lu-lu DUMU ḫa-be lá i-tù-ar," <that is> Lullu, son of hapi, who had married Ištar-lamassī, wife of Kūn-ilum. After the lady had died, their affairs were were settled and for the expenses made for the lady, and those made for Iliya, who had been thrown into jail <and> whose expenses Lullu had paid, for both those made for the lady, and those made for Iliya, Lullu, son of hapi, will not raise any claims against the sons of hanum."
328,1290,0,a-na ša ki-ma i-a-tí ù bé-lá-nim ,To my representatives and Bēlānum; 
329,1290,1,KIŠIB en-um-a-šur,seal of Ennam-Aššur.
330,1290,2,,
331,1383,0,,
332,1383,1,KIŠIB kà-ri-im ,Seal of the
333,1383,2,kà-ni-iš kà-ru-um dí-nam i-dí-in-ma ša-lim-a-šùr ṭup-pí-šu ù mì-ma KÙ.BABBAR a-na ḫu-bu-ul i-dí-a-bi-im ú-ša-qí-lu ŠU.NÍGIN KÙ.BABBAR a-na me-er-e i-dí-a-bi-im i-qá-bé um-ma šu-ut-ma KÙ.BABBAR a-nàm a-ḫa-a ú-ša-qí-il₅," Kanesh colony: The colony has passed a verdict stating that Šalim-Aššur shall mention to Iddin-abum's sons his tablets and what silver he has paid to cover Iddin-abum's debt - all the silver, saying: This silver I paid in different places."" """
334,1389,0,,
335,1389,1,KIŠIB {d}IŠKUR-pí-la-aḫ DUMU a-ni-nim KIŠIB a-šur-lá-ma-sí DUMU la-qé-eb KIŠIB na-zi DUMU PUZUR₄-ba-ni-ni ,"Seal of Adad-pilah, son of Anīnum, seal of Aššur-lamassī, son of Lā-qēp, seal of Nazi, son of Puzur-banini."
336,1389,2,3 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-šur-lá-ma-sí DUMU la-qé-ep e-lá-ma i-šu iš-tù ḫa-muš-tim ša e-lá-ma ú zu-ba a-na 24 ḫa-am-ša-tim i-ša-qal šu-ma i-na u₄-me-šu ma-al-ú-tim lá iš-qú-ul 1.5 GÍN.TA a-na 1 ma-na-im i-na ITU.KAM-im ṣí-ib-tám ú-ṣa-áb ITU.KAM be-el-tí-É.GAL-lim li-mu-um ša qá-té šu-ḫu-bu-ur 8 ma-na KÙ.BABBAR i-ṣé-er šu-li DUMU PUZUR₄-a-be-eḫ e-lá-ma i-šu 1.5 GÍN.TA ṣí-ib-tám i-na ITU.KAM-im a-na 1 ma-na-im ú-ṣa-áb li-mu-um ša qá-té ba-zi-a DUMU šé-ep-a-lim ," 3 minas of refined silver Aššur-lamassī, son of Lā-qēp, owes to Elamma. He will pay within 24 months from the week of Elamma and Zuba. If he does not pay when his term is up, he will add as interest 1.5 shekel per mina per month. Month I, eponymy of the successor of Šu-hubur. 8 minas of refined silver Šuli, son of Puzur-Abeh, owes to Elamma. He will add as interest 1.5 shekel per mina per month. Eponymy of the successor of Baziya, son of Šēp-ālim. "
337,1389,3,KIŠIB DINGIR-ba-ni DUMU ib-ni-lí KIŠIB a-šur-ma-lik DUMU PUZUR₄-a-šur KIŠIB i-dí-a-šur DUMU PUZUR₄-a-be-eḫ ,"Seal of Ilī-bāni, son of Ibni-ilī, seal of Aššur-mālik, son of Puzur-Aššur, seal of Iddin-Aššur, son of Puzur-Abeh!."
338,1389,4,4 GÚ 32 ma-na URUDU ḫa-bu-ra-ta-am i-ṣé-er i-dí-a-šur DUMU PUZUR₄-a-be-eḫ e-lá-ma i-šu iš-tù ḫa-muš-tim ša a-šur-re-ṣí a-na 14 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qúl ki-ma a-wa-at kà-ri-im ṣí-ib-t," 4 talents 32 minas of copper from haburata Iddin-Aššur, son of Puzur-Abeh, owes to Elamma. He will pay within 14 weeks from the week of Aššur-rēṣī. If he does not pay he will add interest in conformity with the rule of the colony.  "
339,1391,0,,
340,1391,1,KIŠIB lá-qé-pì-im DUMU i-zi-za-am-DINGIR ,"Seal of La-qēpum, son of Izzizam-ilī."
341,1391,2,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-na-ni-ma IGI GÍR ša a-šùr <gap>, For these words the Kanesh colony made me available and before Aššur's dagger I gave my testimony.
342,1412,0,,
343,1412,1,KIŠIB en-um-a-šur DUMU šu-{d}EN.LÍL KIŠIB šu-IŠTAR DUMU šu-ki-tim,"Seal of Ennam-Aššur son of Šu-Illil, seal of Šu-Ištar son of Šukkutum."
344,1412,2,,
345,1416,0,,
346,1416,1,KIŠIB šu-IŠTAR DUMU šu-a-a ,Seal of Šu-Ištar son of Šuaya.
347,1416,2,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-ma IGI GÍR ša a-šur ší-bu-tí a-dí-in DINGIR-ba-ni DUMU ú-zu-a tap-pá-i, The Kanesh colony gave me for these proceedings and I gave my testimony before Aššur's dagger. Ilī-bāni son of Uzuwa was my absent partner.
348,1429,0,,
349,1429,1,KIŠIB i-dí-a-bi₄-im DUMU i-tur₄-DINGIR KIŠIB ú-nu-ba KIŠIB a-ší-a-at ,"Seal of Iddin-abum son of Itūr-ilī, seal of Unuba, seal of Ašiat."
350,1429,2,15 ma-na URUDU ma-sí-a-am i-ṣé-er ú-nu-ba ú a-ší-a-at wa-ar-dí ša dan-a-šur lu-zi i-šu iš-tù ḫa-mu-uš-tim ša {d}MAR.TU-ba-ni ú a-šur-na-da a-na 4 ḫa-am-ša-tim i-ša-qú-lu i-na áb-na-tí-ni i-ša-qú-lu šu-ma lá iš-qú-lu ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣú-bu ITU.KAM ḫu-bu-ur li-mu-um i-dí-a-bu-um," Unuba and Ašiat, Dan-Aššur's slaves, owe 15 minas of washed copper to Luzi. Reckoned from the week of Amurrum-bāni and Aššur-nādā they must pay within 4 weeks. They must pay using our weight stones. If they have not paid (in time) they must add interest in accordance with the rule of the colony. Month hubur eponymy Iddin-abum."
351,1449,0,a-na a-lá-ḫi-im ú a-šùr-ma-lik ,To Ali-ahum and Aššur-malik; 
352,1449,1,KIŠIB i-dí-a-bi-im,Seal of Iddin-abum.
353,1449,2,,
354,1454,0,,
355,1454,1,KIŠIB la-qé-pì-im DUMU a-šur-ma-lik KIŠIB dan-a-a DUMU a-ta-a KIŠIB im-dí-DINGIR DUMU šu-lá-ba-an ,"Seal of Lā-qēpum, son of Aššur-mālik. seal of Dannaya, son of Ataya, seal of Imdī-ilum, son of Šu-Labān,"
356,1454,2,ša 10 ma-na AN.NA ša i-ku-pì-IŠTAR a-na e-lá-ma i-di-nu 1.6666 ma-na KÙ.BABBAR im-dí-DINGIR il₅-qé šu-ma um-me-a-nu i-ku-pì-IŠTAR ú-la me-er-ú-šu a-na e-lá-ma i-tù-ru im-dí-DINGIR ú-ba-áb-šu, that for the 10 minas of tin that Ikūn-pī-Ištar had given to Elamma Imdī-ilum received 1.6666 mina of silver. If the investors of Ikūn-pī-Ištar or his sons raise a claim against Elamma Imdī-ilum will clear him.
357,1455,0,,
358,1455,1,KIŠIB {d}MAR.TU-ba-ni DUMU ma-na-na KIŠIB pu-šu-ke-en₆ DUMU sú-e-a ,"Seal of Amurrum-bāni son of Manana, seal of Pūšu-kēn son of Sueyya."
359,1455,2,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dì-ni-a-tí-ma IGI GÍR ša {d}a-šùr ší-bu-tí-ni ni-dí-in, The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. 
360,1513,0,,
361,1513,1,KIŠIB šu-be-lim DUMU i-sú-rik₁₃ ,Seal of Šu-Bēlum son of Issu-arik;
362,1513,2,a-na en-na-sú-in a-ḫi-šu ú a-lá-ḫi-im DUMU šál-ma-a-šur, to his brother Enna-Suen and to Ali-ahum son of Šalim-Aššur.
363,1514,0,,
364,1514,1,KIŠIB IŠTAR-pá-li-il₅ DUMU šu-ku-bi₄-im KIŠIB ni-mar-IŠTAR DUMU ba-la KIŠIB a-bu-ša-lim DUMU ì-lí-a-lúm ,"Seal of Ištar-pālil, son of Šu-Kūbum, seal of Nimar-Ištar, son of Bala, seal of Abu-šalim, son of Ilī-ālum."
365,1514,2,0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er IŠTAR-pá-li-il₅ DUMU šu-ku-bi₄-im DAM.GÀR-ru-um i-šu iš-tù ḫa-muš-tim ša {d}EN.LÍL-ba-ni ITU.KAM ṭí-i-na-tim 1 GÍN.TA i-na ITU.KAM a-na KÙ.BABBAR a-nim ṣí-ib-tám ú-ṣa-áb li-mu-um ḫa-na-na-ru-um ," 0.5 mina of refined silver Ištar-pālil, son of Šu-Kūbum, owes to the creditor. From the week-eponymy of Ellil-bāni, month X, he will add 1 shekel per month for this silver. Eponymy of hanna-nārum. "
366,1514,3,KIŠIB IŠTAR-pá-li-il₅ DUMU šu-ku-bi₄-im KIŠIB a-šùr-iš-ti-kál DUMU ḫi-na-a KIŠIB a-lá-ḫi-im DUMU sú-sà-a-a KIŠIB PÚZUR.IŠTAR DUMU šu-ku-bi₄-im KIŠIB be-lúm-ba-ni DUMU ga-zi-a KIŠIB áb-ša-lim ,"Seal of Ištar-pālil, son of Šu-Kūbum, seal of Aššuriš-tikal, son of hinnāya, seal of Ali-ahum, son of Susāya, seal of Puzur-Ištar, son of Šu-Kūbum, seal of Bēlum-bāni, son of Gaziya, seal of Ab-šalim,"
367,1514,4,DAM a-lá-ḫi-im 0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er IŠTAR-pá-li-il₅ áb-ša-lim DAM a-lá-ḫi-im ù DUMU-e a-lá-ḫi-im DAM.GÀR i-šu iš-tù ḫa-mu-uš-tim ša ḫa-na-a ITU.KAM kán-war-ta 0.5 GÍN.TA ṣí-ib-tám i-na ITU.KAM a-na 1 ma-na-im ú-ṣú-bu KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ú ke-ni-šu-nu ra-ki-is li-mu-um ḫa-na-na-ru-um i ša-ḫa-at áb-ša-lim ú me-er-e a-," the wife of Ali-ahum. 0.5 mina of refined silver Ištar-pālil, Ab-šalim, the wife of Ali-ahum, and the sons of Ali-ahum owe to the creditor. From the week-eponymy of hanāya, month IX, they will add 1.5 shekel as interest per month per mina. The silver is bound on the one of them who is solvent and reliable. Eponymy of hanna-nārum."
368,1518,0,a-na en-nu-um-a-šur ,To Ennam-Aššur; 
369,1518,1,KIŠIB a-mur-IŠTAR ,seal of Amur-Ištar.
370,1518,2,3 ma-na URUDU ú 2 GÍN KÙ.BABBAR a-<gap>, 3 minas of copper and 2 shekels of silver <gap>
371,1519,0,a-na en-nam-a-šùr ,To Ennam-Aššur; 
372,1519,1,KIŠIB IŠTAR-ra-bi₄-a-at,seal of Ištar-rabi'at.
373,1519,2,,
374,1533,0,,
375,1533,1,KIŠIB DINGIR-tap-pá-a DUMU id-na-a KIŠIB a-ba-ta-na-nim DUMU a-šur-UTU-ši KIŠIB i-di-sú-in DUMU a-šùr-DU₁₀ ,"Seal of Ilī-tappā, son of Idnāya, seal of Abatanānum, son of Aššur-šamšī, seal of Iddin-Suen, son of Aššur-ṭāb."
376,1533,2,<gap> GÍN KÙ.BABBAR sa-ru-pá-am i-ṣé-er a-ba-ta-na-nim e-lá-ma i-šu ITU.KAM áb-ša-ra-nu li-mu-um DINGIR-šu-GAL DUMU ba-zi-a a-na <gap> ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ú-ṣa-áb," <gap> shekels of refined silver Abatanānum owes to Elamma. Month V, eponymy of Ilšu-rabi, son of Baziya. Within <gap> weeks he shall pay; if he does not pay he will add interest in accordance with the rule of the colony."
377,1547,0,,
378,1547,1,KIŠIB ku-la a-ḫu-ú šu-ku-tim KIŠIB PUZUR₄-tí-a-am-tim DUMU IŠTAR-pá-li-il₅ KIŠIB en-um-a-šur DUMU kà-ri-a KIŠIB en-na-sú-in DUMU i-dí-a-bi-im KIŠIB a-nu-li ,"Seal of Kula brother of Šukkutum, seal of Puzur-Ti'amtum son of Ištar-pālil, seal of Ennam-Aššur son of Karria, seal of Enna-Suen son of Iddin-abum, seal of Anuli"
379,1547,2,a-ḫi-šu lu-qú-tám ša ša-lim-a-šur ša i-na ḫa-ḫi-im É i-sú-ri-ik ù me-er-ú i-dí-a-bi-im iṣ-bu-tù-ni-ma a ma-lá ṭup-pí-im ša dí-in a-lim{ki} ša kà-ku-a ub-lá-ni a-na lu-qú-tim ší-a-tí en-na-sú-in ù a-nu-li a-na ša-lim-a-šur ú-lá i-tù-ru," his brother. As to the goods belonging to Šalim-Aššur that were in hahhum in the house of Issu-arik, and which the sons of Iddin-abum seized - in accordance with the tablet with a verdict of the City that Kakuwa brought, Enna-Suen and Anuli must not raise claim against Šalim-Aššur with respect to these goods. "
380,262,0,a-na ni-ni ú i-lá-áb-ra-at-ba-ni ,To Nini and Ilabrat-bāni; 
381,262,1,KIŠIB ku-ni-lá ,seal of Kunila.
382,262,2,a-pu-tum a-na a-wa-at ṭup-pì-im iḫ-da, Urgent! Pay attention to the words of the letter.
383,274,0,<gap> a-lim <gap> be-lá-nim <gap> KIŠIB a-ta-ta <gap> GÍN KÙ.BABBAR SAḪAR.BA i-ṣé-er DUMU a-šur-{d}UTU-ši DAM.GÀR i-šu iš-tù ITU.KAM ḫu-bur a-na ITU-<gap>-KAM i-ša-qal šu-ma lá iš-qúl ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb wa-bi-il₅ ṭup-pí-im šu-ut DAM.GÀR li-mu-um a-šùr-mì-ti DUMU i-dí-IŠTAR ,"<gap>-ālim <gap>Bēlānum <gap> seal of Atata <gap> shekels of 'dust silver' <gap>, son of Aššur-šamšī, owes to the creditor. From month VI he will pay in <gap> months. If he does not pay he will add interest in accordance with the rule of the . The bearer of the tablet is the creditor. Eponymy of Aššur-imittī, son of Iddin-Ištar. "
384,274,1,KIŠIB en-um-a-šùr DUMU a-ba-<gap> KIŠIB <gap> DUMU a-mur-IŠTAR KIŠIB a-bi-a-a DUMU ú-zu-a ,"Seal of Ennum-Aššur, son of Aba<gap>, seal of <gap>, son of Amur-Ištar, seal of Abiaya son of Uzua."
385,274,2,0.3333 ma-na 5 GÍN KÙ.BABBAR SAḪAR.BA be-ú-lá-at ku-li-ia DUMU a-lá-bi₄-im a-bi-a-a DUMU ú-zu-a ú-kà-al iš-tí KÙ.BABBAR uk-ta-al šu-ma a-e-ma ú-da-pì-ir-ma ag-ra-am ú-ga-ar-ma ig-re ag-ri-im ú-ma-lá <gap>," 0.3333 mina 5 shekels of 'dust silver' the capital of Kuliya, son of Ali-abum, Abiaya, son of Uzua, has in possession, he is held by the silver. If he goes away to somewhere else, I will hire a hireling and he will compensate the wages of the hireling."
386,364,0,,
387,364,1,KIŠIB a-šur-na-da DUMU a-mur-lu-sú KIŠIB i-di-{d}IŠKUR DUMU a-šur-DU₁₀ KIŠIB i-di-a-šur KIŠIB zu-ba KIŠIB a-ta-aḫ-šu ,"Seal of Aššur-nādā, son of Āmur-ilūssu, seal of Iddin-Adad,"
388,364,2,ša 16 GÍN KÙ.BABBAR be-ú-lá-at a-ta-aḫ-šu-ú iš-ti KÙ.BABBAR uk-ta-al, 
389,383,0,,
390,383,1,KIŠIB a-ta-tí-a DUMU en-na-nim KIŠIB a-ḫu-wa-qar DUMU a-šur-SIPA KIŠIB a-mur-a-šur DUMU šu-eš-ḫa-ra KIŠIB a-šur-{d}UTU DUMU ili₅-ba-ni ,"Seal of Atatiya, son of Ennānum, seal of Ahu-waqar, son of Aššur-rē'ī, seal of Amur-Aššur, son of Šu-Išhara, seal of Aššur-šamšī, son of Ilī-bāni."
391,383,2,ša a-al-DU₁₀ a-mur-a-šur a-na iṣ-ba-at-ni-a-tí-ma um-ma a-al-DU₁₀-ma a-na a-mur-a-šur-ma KÙ.BABBAR a-ta ù šu-IŠTAR qá-tám mi-ìš-lá i-na ša i-ip-ṭí-re ša-qá-lá-am lá qá-bi-a-tù-nu um-ma a-mur-a-šur-ma ke-na qá-bi-a-ni ù i-na né-me-lim ša-li-ìš-tám áš-du-na-da i-zu-a-az ù a-na i-bi-sà-e šál-iš-tám i-za-az," Āl-ṭāb seized us against Amur-Aššur and Āl-ṭāb said to Amur-Aššur: Have you and Šu-Ištar not promised (or: been ordered) to pay each half of the silver?"" Amur-Aššur answered: ""True, we have promised (or: been ordered) to pay each half of the silver and also (that) <gap> would receive as share one third of (so the envelope) the profit and that he (also) would be responsible for one third of the losses."" In the presence of Atatiya, of Ahu-waqar, of Aššur-šamšī. Concerning Subārum / the Subaraean of the ransom."""
392,433,0,,
393,433,1,KIŠIB be-lá-nim DUMU šu-ku-bi-im KIŠIB a-gu₅-a DUMU dan-na-a-šur KIŠIB ú-ṣú-ur-ša-IŠTAR DUMU da-da-a ,"Seal of Belanum, son of Su-Kubum, seal of Agua, son of Dan-Assur, seal of Usur-sa-Istar, son of Dadaya."
394,433,2,1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er bé-lá-nim DUMU šu-ku-bi-im ku-li-a DUMU a-lá-bi-im i-šu a-na ša-na-at ù 6 ITU.KAM KÙ.BABBAR i-ša-qal šu-ma i-na ú-me-šu ma-al-ú-tim KÙ.BABBAR bé-lá-num lá iš-qú-ul ki-ma a-wa-at kà-ri-im 1.5 GÍN.TA a-na ma-na-im ṣí-ib-tám a-na ur-ḫi-im ú-ṣa-áb ITU.1.KAM áb-ša-ra-ni li-mu-um i-dí-sú-in DUMU i-dí-a-bi-im ," 1 mina of refined silver Belanum, son of Su-Kubum, owes to Kulia, son of Ali-abum. He will pay within one year and six months. If Belanum does not pay when his term is due in conformity with the rule of the karum he will add 1.5 shekel of interest per mina per month. Month V, eponymy of Iddin-Suen, son of Iddin-abum. "
395,433,3,KIŠIB i-ku-pí-a DUMU pí-lá-aḫ-IŠTAR KIŠIB ili₅-ba-ni DUMU mu-ta-lim KIŠIB a-šur-SIPA DUMU ú-ṣú-ra-nim ,"Seal of Ikuppiya, son of Pilah-Istar, seal of Ili-bani, son of Mutalum, seal of Assur-re'i, son of Usuranum."
396,433,4,8 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-ku-pí-a DUMU pí-lá-aḫ-IŠTAR ku-li-a DUMU a-lá-bi-im i-šu-ú a-na 6 ur-ḫé KÙ.BABBAR i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb <gap> 10 GÍN KÙ.BABBAR be-ú-lá-at ku-li-a DUMU a-lá-bi-im i-na-sú-in DUMU za-ar-ni-qí-im ú-ka-al iš-tí KÙ.BABBAR uk-ta-al šu-ma šu-ma a-e-ma ú-dá-pí-ir," 8 shekels of refined silver Ikuppiya, son of Pilah-Istar, owes to Kuliya, son of Ali-abum. He will pay within 6 months. If he does not pay he will add interest in conformity with the rule of the karum. <gap> silver, a loan belonging to Kuliya, son of Ali-abum, Ennam-Suen, son of Zarniqum holds; he is held by the silver. If he goes away to somebody else, he will hire someone in his place and he will compensate the wages of the hireling. Seal of Ili-malik, son of Adad-ellat, seal of Iddin-Assur, son of Su-Belum, seal of Ennam-Suen, son of Titinatal. 10 shekels of refined silver Ili-malik, son of Adad-ellat, owes to Kuliya, son of Ali-abum. "
397,468,0,,
398,468,1,KIŠIB e-la-lí DUMU i-ku-nim KIŠIB ša-lim-a-ḫi-im DUMU dan-a-šur KIŠIB en-na-sú-en₆ DUMU sú-kà-lí-a KIŠIB i-dí-a-šur DUMU a-šur-ma-lik ,"Seal of Elalī, son of Ikūnum, seal of Šalim-ahum, son of Dān-Aššur, seal of Ennam-Suen, son of Sukkalliya, seal of Iddin-Aššur, son of Aššur-mālik,"
399,468,2,ša 1 ma-na 1.5 GÍN i-ṣé-er DINGIR-šu-GAL DUMU bu-la-lí e-lá-ma i-šu iš-tù ITU.KAM áb-ša-ra-ni li-mì-im šu-ḫu-bur a-na ITU.3.KAM i-ša-qal šu-ma lá iš-qúl ki-ma a-wa-at kà-ri-im ú-ṣa-áb KÙ.BABBAR iš-ri-iq-ma kà-ru-um kà-ni-iš a-na šu-šál-šum i-dí-šu," that Ilšu-rabi, son of Bulāli, owes 1 mina 1.5 shekel of silver to Elamma. From month V?, eponymy of Šu-hubur? he will pay within 3 months. If he does not pay he will add (interest) in accordance with the rule of the colony. He had stolen silver and the colony had convicted him to (pay) the triple."
400,490,0,,
401,490,1,KIŠIB a-šùr-DU₁₀ DUMU a-ḫu-wa-qar KIŠIB šu-a-nim DUMU a-ki-a-nim KIŠIB a-šur-du-gul DUMU im-da-ḫi KIŠIB a-šur-DU₁₀ DUMU i-dí-ba-ni ,"Seal of Aššur-ṭāb, son of Ahu-waqar, seal of Šu-Anim, son of Akiānum, seal of Aššur-dugul, son of Imdī-ahī, seal of Aššur-ṭāb, son of Idi-bāni,"
402,490,2,12 GÍN KÙ.BABBAR i-ṣé-er a-šùr-DU₁₀ DUMU i-dí-ba-ni en-na-sú-in i-šu ITU.KAM na-ar-ma-ak-a-šur li-mu-um e-lá-li DUMU i-ku-nim ṣí-ib-tám ki-ma a-wa-at kà-ri-im kà-né-eš ú-ṣa-áb," Ennam-Suen has a claim of 12 shekels of silver on Aššur-ṭāb, son of Idi-āni; month II / III, eponymy of Elalī, son of Ikūnum. He will add interest according to the regulation of of the Kanesh colony."
403,541,0,,
404,541,1,KIŠIB šu-be-lim KIŠIB a-šur-i-dí ,"Seal of Šu-Bēlum, seal of Aššur-idī,"
405,541,2,ša e-lá-ma šu-IŠTAR ba-áb ḫa-ra-ni-šu iṣ-bu-tù-ma um-ma e-lá-ma-ma 12.5 ma-na 7.5 GÍN KÙ.BABBAR ṣa-ru-pá-am i-na e-ra-bi₄-kà i-na wa-aḫ-šu-ša-na šé-bi₄-lam ù ša ší-ti AN.NA-ki-a i-na bu-ru-uš-ḫa-tim i-na e-ra-bi₄-kà-ma šé-bi₄-lam šu-ma lá tù-šé-bi₄-lam <gap> a-na URUDU SIG₅ <gap>-kà a-lá-qé um-ma šu-IŠTAR-ma li-qé," (confirming) that Elamma seized Šu-Ištar when he was about to go on a journey and that Elamma said to him: 12 minas and 37.5 shekels of refined silver you must send me when you enter Wahšušana. And what (is due) for the remainder of my tin you must send me when you enter Burušhattum. If you fail to do so, <gap> for refined copper shall I take your <gap>?"" Šu-Ištar answered: ""Take it""."""
406,544,0,,
407,544,1,KIŠIB ku-ku-a-ma KIŠIB šu-IŠTAR ,Seal of Kukuwa and seal of Šu-Ištar;
408,544,2,a-na en-um-a-šùr, to Ennam-Aššur.
409,601,0,,
410,601,1,KIŠIB a-šùr-ma-lik DUMU zu-a KIŠIB ga-sú ,Seal of Aššur-malik son of Zuwa; seal of Ga<gap>
411,601,2,<gap> 7.5 GÍN KÙ.BABBAR i-ṣé-er a-šu-a-an ú a-bu-na sú-ub-ri-kà i-šu i-nu-mì e-ṣí-du-ni ú 7.5 GÍN KÙ.BABBAR i-ša-qú-lu," Ašuan and Abuna, your slaves, owe 7.5 shekels of silver."
412,604,0,,
413,604,1,KIŠIB ḫu-lu-ba KIŠIB ša-ar-ni-ga-šu KIŠIB a-šur-mu-ta-pì-il₅ KIŠIB ili₅-TAB.BA DUMU id-na-a ,"Seal of huluba, seal of Šarnigaššu,"
414,604,2,0.3333 ma-na 2.5 GÍN KÙ.BABBAR bé-ú-lá-at a-ta-aḫ-šu ḫa-pu-a-šu a-bu-šu il₅-qé iš-tí KÙ.BABBAR uk-ta-al šu-ma a-na kà-ni-iš a-ša-pá-ra-šu ma-ma-an bé-el ḫu-bu-li-šu ša a-bi-šu lá i-ṭá-ḫi-šu-um, 
415,682,0,,
416,682,1,KIŠIB zi-qí-qí DUMU ì-lí-dan KIŠIB šál-ma-a-šur DUMU ú-zu-a KIŠIB PUZUR₄.IŠTAR DUMU id-na-a ,"Seal of Ziqiqi, son of Ilī-dān, seal of Šalim-Aššur, son of Uzua, seal of Puzur-Ištar, son of Idnāya."
417,682,2,0.3333 ma-na 5 GÍN KÙ.BABBAR ṣa-ru-pá-am bé-ú-lá-tim ša e-lá-ma PUZUR₄.IŠTAR DUMU id-na-a il₅-qé iš-tí KÙ.BABBAR uk-ta-al KÙ ú-ta-ar-ma ú i-ta-lá-ak šu-ma a-e-ma ú-dá-pì-ir e-ga-ar-ma ig-ri sà-ri-dim ú-ma-lá 2 GÍN KÙ.BABBAR lu-bu-šu il₅-qé," 25 shekels of refined silver, a working capital belonging to Elamma, Puzur-Ištar, son of Idnāya, has received; with the silver he is held. When he returns the silver he can leave. If goes somewhere else I will rent somebody and the wages of the donkey-driver he shall compensate. Two shekels of silver, his clothing allowance, he has received."
418,758,0,,
419,758,1,KIŠIB a-šur-ṣú-lu-li DUMU šu-lá-ba-an KIŠIB a-šur-ma-lik DUMU šu-lá-ba-an ,"Seal of Aššur-ṣululī, son of Šu-Labān, seal of Aššur-mālik, son of Šu-Labān."
420,758,2,ṭup-pu-um a-ni-um ša ma-mì-it ku-ra DUMU a-šur-ma-lik, This tablet contains
421,794,0,,
422,794,1,KIŠIB <gap> KIŠIB <gap> ,Seal of <gap> and seal of <gap>
