,row_index,segment_idx,akk,eng
487,501,1,IGI ṭá-bi₄-a-šur DUMU a-lá+lá-<gap> IGI du-um-qí-a DUMU a <gap> ,"Witnessed by Ṭāb-Aššur son of Al<gap>, by Dumqiya son of <gap> Concerning"
488,501,2,ša ku-zu-za-ri-im ù a-lá-ḫi-im <gap>, Kuzuzārum and Ali-ahum.
489,603,0,ša-lim-a-šùr a-na me-er-e i-dí-a-bi₄-im iṣ-ba-at-ni-a-tí-ma um-ma ša-lim-a-šùr-ma a-na ṭup-pì-im ša a-lim{ki} ša ra-bi₄-ṣú-um ub-lá-ni ù ší-ma-tim mì-ma ta-tù-ra-nim ša 7 um-me-a-nu a-wa-tí-ni ig-mu-ru-ni um-ma me-er-ú i-dí-a-bi₄-im-ma <gap> ša-lá-áš-tù-ma šu-nu a-na mì-ma šu-um-šu lá ni-tù-ra-kum um-ma šu-be-lúm-ma a-na lu-qú-tim ša É a-šùr-be-el-a-wa-tim a-na-ku a-šé-e-kà um-ma a-ḫu-šu-ma né-nu ú-lá ni-tù-ra-kum um-ma ša-lim-a-šùr-ma ša ni-iš a-lim{ki} ta-mu-ú lu ú-kà-al ki-ma a-na a-wa-tim ga-am-ra-tim i-tù-ru um-ma šu-be-lúm-ma zu <gap> a-ḫe-e-a KÙ.BABBAR ù ṣí-ba-sú tù-ma-li um-ma ša-lim-a-šur-ma dí-ik-ma-am ù nu-ra-am ú-ma-li ,"Šalim-Aššur seized us in his case against the sons of Iddin-abum and Šalim-Aššur said: Do you contest the tablet from the City assembly that the attorney brought as well as the testament according to which 7 investors concluded our case?"" Iddin-abum's sons answered, all three of them: ""We do not contest anything against you."" Šu-Bēlum said: ""I sue you for the goods from Aššur-bēl-awātim's house."" His brothers said ""As for us, we have no claims against you."" Šalim-Aššur said ""Keep in mind what has been sworn by an oath by the City, since he (now) raises claim in a concluded case!"" Šu-Bēlum answered: ""Have you paid in full <gap> of my brothers, the silver and its interest?"" Šalim-Aššur said: ""I have paid in ashes(?) and light."" "
490,603,1,IGI PUZUR₄.SA.TU IGI EN.LÍL-ba-ni IGI a-šùr-GAL ,"Witnessed by Puzur-šadu'e, by Illil-bāni, by Aššur-rabi."
491,603,2,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ší-bu-tí-ni ni-dí-in," § The Kanesh colony gave us for these proceedings and we have our testimony. """
492,622,0,1 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er <gap> DUMU ku-um-da-nim DAM.GÀR i-šu ,<gap> son of Kumdānum owes 1 mina of refined silver to the merchant. 
493,622,1,IGI i-ku-nim DUMU ú-<gap> IGI a-šùr-na-da ,"Witnessed by Ikūnum son of U<gap>, by Aššur-nādā son of <gap> Month"
494,622,2,DUMU <gap> na bi <gap> ITU.KAM a-lá-na-tim li-mu-um a-šùr-SIG₅ <gap> ma-na KÙ.BABBAR i-ṣé-er DUMU ku-<gap> IGI <gap> SIG₅ iš-tù ḫa-muš-tim ša ú-ší-ḫa-tim ù <gap> 0.3333 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er a-lá-ḫi-im ša <gap> i-ri-šum i-šu ," Allanātum, eponymy Aššur-damiq. <gap> Reckoned from the week of Ušihatum <gap> Al-ahum of <gap> owes 0.3333 mina of silver to Irišum. "
495,622,3,IGI ga-<gap> IGI am-ri-a IGI a-ta-<gap> ,"Witnessed by Ga<gap>, by Amriya, by Ata<gap>"
496,622,4,iš-tù ḫa-muš-tim ša ba-bi-lim ù na-ra-am-ZU 0.3333 ma-na LÁ 2 GÍN KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er PUZUR₄.IŠTAR DUMU šu-a-nim i-ri-šum i-šu , Reckoned from the week of Babilum and Narām-Sīn. Puzur-Ištar son of Šu-Anim owes 18 shekels of silver to Irišum. 
497,622,5,IGI mu-šu-e-ni IGI a-ta-a ,"Witnessed by Mušueni, by Ataya."
498,622,6,iš-tù ḫa-muš-tim ša a-šùr-i-mì-tí ù a-mur-IŠTAR 15 GÍN KÙ.BABBAR i-ṣé-er zu-ba e-ri-šum i-šu , Reckoned from the week of Aššur-imittī and Amur-Ištar. Zuba owes 15 shekels of silver to Irišum. 
499,622,7,IGI RI-ma-ší DUMU šu-ku-bi-im IGI DINGIR-<gap> ku-lá-ni DUMU a-šùr-<gap> ,"Witnessed by Rimaši(?) son of Šu-Kūbum, by <gap> son of Aššur-<gap>."
500,622,8,ITU.KAM <gap> li-mu-um <gap> 13 <gap> 8 GÍN KÙ.BABBAR , 8 shekels of silver <gap> 
501,622,9,IGI šu-nu-nu IGI ba-ba-li <gap> i-ṣé-er ,"Witnessed by Šu-Nūnu, by Šu-Kūbum."
502,622,10,a-bu-ša-lim DUMU <gap> i-ri-šum i-šu ITU.KAM qá-ra-a-tim <gap> bu-za-<gap> ," Abu-šalim owes <gap> to Irišum. Month Qarra'ātum, eponymy <gap> "
503,622,11,IGI šu-nu-nu DUMU a-<gap> IGI zi-<gap> DUMU a-šùr-ni-šu,"Witnessed by Šu-Nūnu son of A<gap>, by Zi<gap> son of Aššur-nīšu."
504,622,12,,
505,635,0,12 GÍN KÙ.BABBAR ša a-al-DU₁₀ a-na kur-ub-sú-in ḫa-bu-lu-ma en-na-sú-in qá-ta-tù-ni KÙ.BABBAR ki-ma kur-ub-sú-in pì-lá-aḫ-IŠTAR il₅-qé en-na-sú-in ki-ma a-al-DU₁₀ KÙ.BABBAR iš-qú-ul-šum šu-ma kur-ub-sú-in a-na a-al-DU₁₀ i-tù-wa-ar pì-lá-aḫ-IŠTAR ú-ba-áb-šu KÙ.BABBAR i-na li-mì-im šu-da-a <gap> ITU.KAM ku-zal-li il₅-qé ,"12 shekels of silver, which Āl-ṭāb owes to Kurub-Suen and (for which) Ennam-Suen was guarantor, Pilah-Ištar collected that silver in the name of Kurub-Suen, Ennam-Suen paid it to him in the name of Āl-ṭāb. If Kurub-Suen raises a claim (for it) for against Al-ṭāb, Pilah-Ištar will clear him. He collected the silver during the eponymy of Šudaya, in the month XI. "
506,635,1,IGI {d}IŠKUR.ILLAT IGI ir-am-a-šùr DUMU ì-dí-ba-ni,"Witnessed by Adad-ellat, by Ir'am-Aššur, son of Idi-bāni."
507,635,2,,
508,638,0,ma-la lu-qú-tum a-na a-šùr-be-el-a-wa-tim i-pí-iq-du-ma ša-lim-a-šùr ú-šé-ṣí-ú šu-ma a-na šu-ku-bi-im ma-ma-an i-tù-a-ar ša-lim-a-šùr ú-ba-áb-šu ,"With regard to what goods had been entrusted to Aššur-bēl-awātim and which Šalim-Aššur had taken out, if anyone raises claim against Šu-Kūbum, Šalim-Aššur will clear him. "
509,638,1,IGI a-šùr-ma-lik DUMU a-lá-ḫi-im IGI a-šùr-i-mì-tí DUMU i-ku-pí-IŠTAR IGI en-na-sú-in DUMU šu-IŠTAR,"Witnessed by Aššur-malik son of Ali-ahum, by Aššur-imittī son of Ikūn-pī-Ištar, by Enna-Suen son of Šu-Ištar."
510,638,2,, 
511,762,0,en-um-a-šùr a-na a-šùr-iš-tí-kál DUMU šu-a-nim iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šur-ma iš-tù ITU.1.KAM ša sá-ra-tim šu-ma a-dí ITU.5.KAM a-na kà-ni-iš lá ta-li-kam-ma a-wa-tám lá ta-dí-nam a-na 15 ma-na lu-la-im ù 2 DUG a-lá-ni ša i-na li-bi-kà a-bi i-šu-ú ba-lu-um dí-ni-im ṣa-al-tim ú ma-mì-tim ma-na-um 1 ma-na a-na lu-li-i-a ù a-lá-ni-a ta-ša-qá-lam um-ma a-šùr-iš-tí-kál-ma a-ša-qá-lá-kum ,"Ennam-Aššur seized us against Aššuriš-tikal son of Šu-Anum, and Ennam-Aššur said: If you have not come to Kanesh within 5 months, after the month Ša-sarrātim and answered me in court, then with respect to the 15 minas of antimony and 2 jars of acorns which you owe to my father, you must pay me mina for mina for my antimony and my acorns without a verdict, quarrel or oath."" Aššuriš-tikal answered: ""I shall pay you."" "
512,762,1,IGI pí-lá-aḫ-IŠTAR DUMU ki-li-a IGI a-gu-a DUMU PUZUR₄-a-šur ,"Witnessed by Pilah-Ištar son of Kiliya, by Aguwa son of Puzur-Aššur."
513,762,2,a-ḫa-ma a-na ri-ik-sí-im ša šu-lá-ba-an i-na bu-ru-uš-ḫa-dim IGI {d}IM-ba-ni DUMU kà-na-ni IGI šu-ku-bi₄-im ip-qí-da-ni i-na ú-lá-ma IGI ma-nu-um-ba-lu-a-šùr DUMU e-na-ma-nim ù IGI pí-lá-aḫ-IŠTAR šu-lá-ba-an iṣ-ba-tí-ma um-ma šu-ut-ma ri-ik-sà-am ša áp-qí-da-ku-ni a-šu-ku-bi-im dí-in a-ḫa-ma ṭup-pá-am ḫa-ar-ma-am ša 50 ma-na URUDU SIG₅ ša tám-kà-ri-im a-na en-na-nim DUMU a-bi-a áp-qí-id 50 ma-na URUDU ší-kam tám-kà-ri ú-ša-da-an ú-šé-ba-lam IGI pí-," ""Further, with respect to the package that Šu-Laban entrusted to me in Burušhaddum before the witnesses Adad-bāni son of Kanani and Šu-Kūbum, Šu-Laban seized me in Ulama before the witnesses Mannum-balum-Aššur son of Ennam-Anum and Pilah-Ištar, and he said: 'Give the package that I entrusted to you to Šu-Kūbum.' Further, I entrusted a certified tablet concerning 50 minas of good copper belonging to the merchant to Ennānum son of Abiya; he will make my merchant pay 50 minas of -copper and send it to me."" Witnessed by Pilah-Ištar, by Amur-Aššur."""
514,792,0,e-lá-ma ù a-šur-na-da iṣ-bu-tù-ni-a-tí-ma dí-šu-nu ni-dí-in-ma a-la-ḫu-um ù a-šùr-na-da uk-ta-nu-ú-ma šu-ma TÚG.ḪI.A i-ṣé-er a-šùr-na-da ik-tù-nu 0.6666 ma-na KÙ.BABBAR a-šùr-na-da DUMU er-nu-id a-na e-lá-ma i-ša-qal ,"Elamma and Aššur-nādā seized us and we passed the following verdict for them: Ali-ahum and Aššur-nādā will establish who of them is liable and if the textiles prove to be owed by Aššur-nādā, Aššur-nādā, son of Ernu''id, will pay 0.6666 mina of silver to Elamma"". "
515,792,1,IGI a-mur-a-šùr DUMU iš-me-lim a-wi-lu a-ni-ú-tum da-a-nu,"Witnessed by Āmur-Aššur, son of Išme-ilum."
516,792,2,," These gentlemen were the judges."""
517,793,0,en-nam-a-šùr DUMU šu-{d}EN.LÍL a-na la-qé-ep ù en-nam-a-šùr DUMU šu-be-lim iṣ-ba-at-ni-a-tí-ma um-ma en-nam-a-šùr-ma 4.5 ma-na 5.3333 GÍN KÙ.BABBAR ki-ma i-tur₄-DINGIR tal-qé-a um-ma la-qé-ep ù en-nam-a-šùr-ma ke-na i-na ḫa-mu-uš-tim ša PUZUR₄.IŠTAR DUMU šu-lá-áb-ra-at KÙ.BABBAR ni-il₅-qé KÙ.BABBAR eq-lam a-šu-mì en-nam-a-šùr DUMU šu-{d}EN.LÍL e-tí-iq ù a-na bi-it-qá-tim en-nam-a-šùr DUMU šu-{d}EN.LÍL i-za-az um-ma en-nam-a-šùr-ma DUMU šu-{d}EN.LÍL-ma ṭup-pá-am ša ḫu-bu-li ša i-tur₄-DINGIR ú kà-ku-a ma-nu-um i-da-nam um-ma la-qé-ep-ma a-na-ku a-da-na-kum um-ma la-qé-ep-ma a-na en-nam-a-šùr DUMU šu-{d}EN.LÍL-ma KÙ.BABBAR ša-bu-a-tí 2 ṭup-pé-e ḫa-ar-me-en ša ḫu-bu-lim a-šùr-DU₁₀ a-ḫi-a tù-kà-al lu ku-a-um lu ša DUMU kà-ri-a ma-nu-um lu i-da-nam um-ma en-nam-a-šùr DUMU šu-{d}EN.LÍL a-na-ku a-da-na-kum ,"Ennam-Aššur son of Šu-Illil seized us against Lā-qēp and Ennam-Aššur son of Šu-Bēlum, and Ennam-Aššur said: Have you taken 4.5 minas 5.3333 shekels of silver on behalf of Itūr-ilī?"" Lā-qēp and Ennam-Aššur answered: ""Yes, we took the silver in the week of Puzur-Ištar son of Šu-Ilabrat. The silver goes overland (to Assur) in the name of Ennam-Aššur son of Šu-Illil, and Ennam-Aššur son of Šu-Illil answers for (possible) shortfalls."" Ennam-Aššur son of Šu-Illil said: ""And the tablet concerning the debt to Itūr-ilī and Kakkuwa, who will give me that?"" Lā-qēp answered: ""I shall personally give it to you."" Lā-qēp (further) said to Ennam-Aššur son of Šu-Ilil: ""You have been paid the silver. You have in your possession 2 certified tablets concerning the debt of my brother Aššur-ṭāb. Yours as well as that of Karriya's son, who will give that to me?"" Ennam-Aššur son of Šu-Illil answered: ""I shall personally give it to you."" "
518,793,1,IGI a-la-bi-im DUMU sú-li-a IGI ki-li-a DUMU en-na-nim ,"Witnessed by Ali-abum son of Suliya, by Kiliya son of Ennānum. The Durhumit"
519,793,2,a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-d," colony gave us for these proceedings and we gave a tablet with our testimony before Aššur's dagger."""
520,843,0,15 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu kàr-wa-a a-na um-mì-a-ni-a ú-bi-il₅ ,"15 minas of silver, its excise added, his transport fee paid, Karwāya brought to my investors, "
521,843,1,IGI a-ni-ni-im DUMU šu-ḫu-bur IGI a-šùr-iš-tí-kál DUMU a-šur-SIPA ,"witnessed by Anīnum, son of Šu-hubur, by Aššuriš-tikal, son of Aššur-rē'ī."
522,843,2,15 GÍN KÙ.GI ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu a-ṣé-er en-nam-a-šur a-šur-re-ṣí ú da-dí-a 0.6666 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu a-na a-šur-ta-ak-lá-ku DUMU lu-ra-bi₄-a-ku 5 GÍN KÙ.BABBAR a-na um-mì-iš-ḫa-ra šé-bu-ul-ta-ša 4 GÍN KÙ.BABBAR ša lá-ma-sà-tim a-na um-mì-iš-ḫa-ra 1 GÍN KÙ.BABBAR a-na bu-ṣú-a mì-ma a-nim a-šur-mu-ta-pì-il₅ ú-bi-il₅ 4 GÍN KÙ.BABBAR a qá-tí-šu 3 GÍN KÙ.BABBAR sà-sí-a 3 GÍN KÙ.BABBAR lá-qé-pu-um DUMU i-tur₄-DINGIR a-na um-mì-iš-ḫa-ra ub-lu <gap>-tí-am DUMU ku-na-a ú-bi-il₅-ší-im 1 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu a-na um-mì-a-ni-a 6 ma-na KÙ.BABBAR ša-du-a-sú ša-bu a-na a-šur-i-mì-tí DUMU i-ku-a 17 ma-na 8 GÍN KÙ.BABBAR ša-du-a-sú ša-bu ša i-a-tí ú kur-ub-IŠTAR a-ṣé-er a-," 15 shekels of gold, its excise added, his transport fee paid, to the address of Ennam-Aššur, Aššur-rēṣì and Dadiya. 0.6666 mina of silver, its import tax added, his transport fee paid, for Aššur-taklāku, son of Lū-rabiāku. 5 shekels of silver for Ummī-Išhara, her consignment; 4 shekels of silver of Lamassatum for Ummī-Išhara; 1 shekel of silver for Buṣua - all this Aššur-mūtappil brought; 4 shekels of silver for his use, 3 shekels of silver Sāsiya (and) 3 shekels of silver La-qēpum, son of Itūr-ilī, brought to Ummī-Išhara; one <gap><gap> the son of Kunnaya brought for her. 1 mina of silver, its excise added, his transport fee paid, for my investors; 6 minas of silver his transport fee paid, for Aššur-imittī, son of Ikua; 17 minas 8 shekels of silver, its transport fee paid, belonging to me and Kurub-Ištar to the address of Ali-ahum and Dadiya - all this Šalim-Aššur brought, in the presence of Šu-Kūbum, son of Azu, of Puzur-šadu'e. 17.5 minas of silver, its excise added, his transport fee paid, belonging me and Kurub-Ištar, Aššur-nādā brought to Ali-ahum and Dadiya. 2 shekels of silver for Ummī-Išhara, in the presence of Iṣmid-ilī, of Šumi-abiya, son of Puzur-Aššur."
523,872,0,šu-IŠTAR ù en-na-sú-in iṣ-bu-tù-ni-a-tí-ma um-ma en-na-sú-in-ma KÙ ša qá-ta-at a-al-DU₁₀ a-šu-mì ki-li-ri-e ni-il₅-tap-tù KÙ šu-qú-ul um-ma šu-IŠTAR-ma a-na 6 ITU.KAM ki-ma a-wa-at a-li-a a-lá-kam-ma a-wa-tám a-dá-na-kum um-ma en-na-sú-in-ma šu-ma a-na 6 ITU.KAM a-na ta-wi-ni-a lá ta-lá-kam-ma a-wa-tám lá ta-dí-nam ba-lum dí-nim ba-lúm ma-mì-tim KÙ ú ṣí-ba-tí-šu lá ta-dá-nam um-ma šu-IŠTAR-ma lá-dí-na-kum a-na a-wa-tim a-ni-a-tim kà-ru-um ta-wi-ni-a i-dí-ni-a-tí-ma IGI GÍR ša a-šur ṭup-pá-am a-ni-am ni-dí-in ,"Šu-Ištar and Ennam-Suen seized us and Ennam-Suen said: The silver for which we had ourselves registered as guarantors of Al-ṭāb concerning the Kilirians, pay that silver"". Šu-Ištar answered: ""Within 6 months, in accordance with the ruling of my city, I will come and render account to you"". Ennam-Suen said: ""If you do not come to Tawiniya within 6 months and do not render account to me, will you then not give me the silver and its interest without resorting to legal action or oath?"" Šu-Ištar answered: ""I will give it to you"". For these words the Tawiniya colony made us appear in court and before Aššur's dagger we gave this tablet. "
524,872,1,IGI IŠTAR-ba-ni IGI ší-ma-ta-nim IGI zu-NI-a ,"Witnessed by Ištar-bāni, by Šimatānum, by Zul-niya;"
525,872,2,ma-num-ba-lúm-a-šur DUMU du-ni-a ra-bu-ni," Mannum-balum-Aššur, son of Dunniya, was our fourth man."""
526,885,0,i-ku-pí-a a-na i-dí-a-šur iṣ-ba-at-ni-a-tí-ma um-ma i-ku-pì-a-ma a-na i-dí-a-šùr-ma 40 GÚ URUDU SIG₅ ša um-me-a-nu i li-bi₄-kà iṣ-bu-tù-ni a-na-ku a-ḫu-a ù É a-bi₄-a ú-lá ni-tù-ra-kum a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it ni-dí-in ,"Ikūn-pīya seized us against Iddin-Aššur and Ikūn-pīya said to Iddin-Aššur: Concerning the 40 talents of good copper that the investors seized in your possession, neither I nor my brother nor my paternal house will raise further claim against you. The Durhumit colony gave us for these proceedings, and we gave our testimony before Aššur's dagger. "
527,885,1,IGI ba-ba-zu-a IGI DU₁₀-ṣí-lá-a-šur IGI šu-IŠTAR,"Witnessed by Babazua, by Ṭāb-ṣill-Aššur, by Šu-Ištar."
528,885,2,,
529,915,0,a-bu-a MAŠKIM ù tám-kà-ru ú-ṣú-ur-ša-a-šur DUMU a-šur-ma-lik iṣ-bu-tù-ni-a-tí-ma a-na É ú-ṣú-ur-ša-a-šur ú-šé-ri-bu-ni-a-tí-ma ma-ṣa-ar-tí ú-ṣú-ur-ša-a-šur tám-kà-ru-šu i-na ma-aḫ-ri-ni ip-té-ú-ma ṭup-pì-šu ḫa-ru-mu-tim ú-šé-ṣí-ú-ni-ma i-na li-bi₄ ṭup-pì-šu ṭup-pá-am ḫa-ar-ma-am ša 6 GÚ AN.NA ku-nu-ki ša a-lim{ki} ú 45 TÚG ku-ta-ni ša-lim-a-šur a-na a-šur-i-dí DUMU sá-da-a i-da-an-ma 1 GÚ KÙ.BABBAR ṣa-ru-pá-am a-šur-i-dí a-na ša-lim-a-šur i-ša-qal šu-ma a-šur-i-dí DUMU sá-da-a lá-šu AN.NA ù TÚG ṣú-ba-tí a-na ša ki-ma a-šur-i-dí ša-lim-a-šur i-da-an ṭup-pu-um ḫa-ar-mu-um ša ḫu-bu-ul a-šur-i-dí i-na É ú-ṣú-ur-ša-a-šur DUMU a-šur-ma-lik i-na li-bi₄ ṭup-pì-šu e-li-a-ma ù a-na a-šur-ma-lik DUMU a-lá-ḫi-im ip-qí-du-šu a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in ,"Abuwa, the attorney, and the customers of Uṣur-ša-Aššur son of Aššur-malik seized us and led us into Uṣur-ša-Aššur's house, and his customers opened Uṣur-ša-Aššur's strong room with us as witnesses, took out his certified tablets, and (selected) from his tablets one certified tablet stating that Šalim-Aššur shall give 6 talents of tin sealed in the City and 45 -textiles to Aššur-idī son of Sadaya, and that Aššur-idī shall pay 1 talent of refined silver to Šalim-Aššur; if Aššur-idī son of Sadaya should be absent, Šalim-Aššur shall give the tin and the textiles to Aššur-idī's representatives. This certified tablet concerning Aššur-idī's debt appeared in the house of Uṣur-ša-Aššur son of Aššur-malik among his tablets, and thereafter they entrusted it to Aššur-malik son of Ali-ahum. § The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
530,915,1,IGI a-ta-ta DUMU šu-ku-bi₄-im IGI šu-a-šur DUMU id-n,"Witnessed by Atata son of Šu-Kūbum, by Šu-Aššur son of Iddin-Aššur;"
531,915,2,, Aššur-rabi was on that very day our thir (witness partner). 
532,935,0,(4 broken lines) <gap> an-ma-ma tí-ir-tí i-sú-ri-ik a-na ṣé-ri-a i-li-kam-ma <gap> ší-ri-e a-ḫi-šu <gap> a-na ṣé-ri-a <gap> KÙ.BABBAR i-na <gap> a-bi-kà al-qé <gap> 1 GÚ ù ma <gap>-ma <gap> na na <gap>-ul <gap>-kà ú ša ki-ma <gap> a-lim{ki} i ta-<gap> e-ru-ub-ma ṭup-pé ša a-bi-kà lu-lá-mì-id-kà-ma lu i-na a-lim{ki} KÙ.BABBAR lu ta-ad-mì-qá-tim lu ḫu-bu-ul a-bi-kà KÙ.BABBAR ma-sà-am ú-ša-qí-il₅ um-ma šu-ut-ma mì-nam we-dam i-a-tí tù-la-ma-da-ni a-ḫu-ú-a lá-šu-ú šu-ma-ba KÙ.BABBAR tù-ša-qí-il₅ KÙ.BABBAR-áp-kà ni-ta-pá-al ,"<gap> Issu-arik's instructions arrived to me, and <gap> let me inform you of your father's tablet and either in the City, whether silver from free loans or from the debt of your father, I had washed silver paid. He said: Why do you inform me alone? My brothers are not present. If you have had the silver paid then we shall balance your own silver."" "
533,935,1,IGI a-mur-{d}UTU IGI na-áb-sú-in DUMU {d}AB-ba-ni IGI i-ku-pí-a-šùr DUMU šu-IŠTAR ,"Witnessed by Amur-Šamaš, witnessed by Nab-Suen son of Illil-bāni, witnessed by Ikuppi-Aššur son of Šu-Ištar."
534,935,2,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš{ki} i-dí-ni-a-tí-ma ṭup-pá-am IGI GÍR ša a-šùr i-ba-ab DINGIR-lim ni-dí-in," § The Kanesh colony gave us for these proceedings, and we gave a tablet in front of Aššur's dagger in the Gate of the God."""
535,947,0,<gap> ma-na 2 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ì-lí-a-lim šu-IŠTAR i-šu ,<gap> minas and 2 shekels of refined silver Ilī-ālum owes to Šu-Ištar. 
536,947,1,IGI ì-lí-dan DUMU id-na-a-šur IGI i-ku-pí-a-šur DUMU PUZUR₄-iš₈-tár IGI šu-ku-bi-im ,"Witnessed by Ilī-dān, son of Iddin-Aššur, by Ikūn-pī-Aššur, son of Puzur-Ištar, and by Šu-Kūbum."
537,947,2,i-na <gap> lu iš-tù ku-bu-ur-na-at ú-šé-ba-lam lu i-na ba-a-áb-tí-šu a-lá-qé ší-tí KÙ.BABBAR a-na ṣí-ib-tim a-la-qé-ma KÙ.BABBAR ù ṣí-ba-sú ì-lí-a-lim ú-ma-lá, On <gap> he will send it me from Kuburnat or I will take it from his outstanding claims. The rest of the silver I will (then) borrow at interest and the silver and the interest on it Ilī-ālum will compensate.
538,973,0,šál-ma-a-šur ù a-mur-IŠTAR iṣ-bu-tù-ni-a-tí-ma um-ma a-mur-IŠTAR-ma a-na šál-ma-a-šùr-ma DUMU me-tim a-na-ku 3 ma-na KÙ.BABBAR 3 a-tù-nu a-na a-bi₄-a ḫa-bu-lá-tù-nu ṭup-pá-ak-nu ḫa-ar-ma-am ša ḫu-bu-li-ku-nu a-bi₄ e-zi-ba-am KÙ.BABBAR šu-qú-ul ú-lá šu-ma ša-ba-e tí-šu ṭup-pá-am <gap> ú-ra <gap> ṭup-pá-kà lá-du-uk um-ma šál-ma-a-šur-ma ke-na 3 né-nu KÙ.BABBAR ni-ḫi-bi₄-il₅ a-ni-nam a-ṣé-er a-šur-ma-lik ù šál-ma-a-šur ša ki-ma i-a-tí KÙ.BABBAR ú-šé-bi₄-il₅-ma a-na ša ki-ma a-bi₄-kà KÙ.BABBAR iš-qú-lu ù iš-tù KÙ.BABBAR iš-qú-lu-ni iš-tí a-bi₄-kà a-na-me-er ,"Šalim-Aššur and Amur-Ištar seized us, and Amur-Ištar said to Šalim-Aššur: I appear as heir. You three owe 3 minas of silver to my father. My father left me your certified tablet concerning your debt. Pay the silver. Or, if you have a quittance <gap> a tablet <gap> so I can invalidate your tablet."" Šalim-Aššur answered: ""Yes, we three became indebted for the silver. I sent Anninum to Aššur-malik and Šalim-Aššur, my representatives, with the silver, and they paid the silver to your father's representatives. Also, after they paid the silver, I met with your father."" "
539,973,1,IGI e-dí-na-a IGI ṣí-lá-{d}IM ,"Witnessed by Eddinaya, by Ṣill-Adad."
540,973,2,kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ší-bu-tí-ni ba-áb i-lim IGI pá-aṭ-ri-im ša a-šur ṭup-pá-am ni-dí-in," § The Kanesh colony gave us and we gave our testimony in the Gate of the God before Aššur's dagger on a tablet. """
541,1031,0,18 GÍN KÙ.BABBAR ší-im ku-ta-nim a-na sà-li-a áš-qúl IGI a-nu-nu-a ù ib-na-{d}IM 15 GÍN KÙ.BABBAR a-na ku-ku-ú áš-qú-ul ší-im sú-ub-ri-im ,I paid 18 shekels of silver as the price for a kutānu to Salliya. 
542,1031,1,IGI du-du-ú IGI šu-ḫu-ur-pí-a IGI ki-zi IGI a-nu-nu-a,Witnessed by Anunuwa and Ibni-Adad.
543,1031,2,,
544,1043,0,en-nu-a-šur DUMU šu-EN.LÍL a-na en-nu-a-šur ù la-qé-ep iṣ-ba-at-ni-a-tí-ma um-ma en-nu-a-šur DUMU šu-EN.LÍL-ma a-na en-nu-a-šur ù la-qé-ep-ma mì-šu sí-ki tù-kà-lá KÙ.BABBAR 1 GÍN ša DAM.GÀR ù ú-nu-tí i-ta-la-ak um-ma en-nu-a-šur ù la-qé-ep ma-aṣ-a-ni nu-kà-al-kà KÙ.BABBAR ša i-tur₄-DINGIR šu-qú-lam-ma URUDU-kà šé-ṣí um-ma en-nu-a-šur URUDU lá-šu KÙ.BABBAR IGI 2 ša-bu-a-tù-nu ša ni-iš a-lim{ki} uz-na-tí-ni pu-tù-ú ,"Ennam-Aššur son of Šu-Illil seized us against Ennam-Aššur and Lā-qēp, and Ennam-Aššur son of Šu-Illil said to Ennam-Aššur and Lā-qēp: Why do you detain me? Every single shekel of silver of the merchant's has gone as well as my goods."" Ennam-Aššur and Lā-qēp answered: ""We hold you back on our own responsibility. Pay the silver of Itūr-ilī and produce your copper."" Ennam-Aššur answered: ""There is no more copper. As for the silver, before two witnesses you were paid in full."" They touched our ears with what was sworn by the City. "
545,1043,1,IGI šál-maḫ IGI a-zu-na-a IGI DU₁₀-ṣí-li-a-šur ,"Witnessed by Šalim-ahum, by Azunaya, by Ṭāb-ṣill-Aššur."
546,1043,2,a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma ṭup-pá-am IGI GÍR ša a-šur ša ší-bu-tí-ni ni-di-in ḫa-ra-ni a kà-ni-iš mì-in tù-kà-lá-ni," § The Durhumit colony gave us for these proceedings, and we gave a tablet with our testimony before Aššur's dagger. ""Had my journey gone to Kanesh, would you then hold me back?"""""
