,row_index,segment_idx,akk,eng
713,759,0,IGI ṭá-bi₄-a-šur DUMU a-lá+lá-<gap> IGI du-um-qí-a DUMU a <gap> ,"Witnessed by Ṭāb-Aššur son of Al<gap>, by Dumqiya son of <gap> Concerning"
714,761,0,ša-lim-a-šùr a-na me-er-e i-dí-a-bi₄-im iṣ-ba-at-ni-a-tí-ma um-ma ša-lim-a-šùr-ma a-na ṭup-pì-im ša a-lim{ki} ša ra-bi₄-ṣú-um ub-lá-ni ù ší-ma-tim mì-ma ta-tù-ra-nim ša 7 um-me-a-nu a-wa-tí-ni ig-mu-ru-ni um-ma me-er-ú i-dí-a-bi₄-im-ma <gap> ša-lá-áš-tù-ma šu-nu a-na mì-ma šu-um-šu lá ni-tù-ra-kum um-ma šu-be-lúm-ma a-na lu-qú-tim ša É a-šùr-be-el-a-wa-tim a-na-ku a-šé-e-kà um-ma a-ḫu-šu-ma né-nu ú-lá ni-tù-ra-kum um-ma ša-lim-a-šùr-ma ša ni-iš a-lim{ki} ta-mu-ú lu ú-kà-al ki-ma a-na a-wa-tim ga-am-ra-tim i-tù-ru um-ma šu-be-lúm-ma zu <gap> a-ḫe-e-a KÙ.BABBAR ù ṣí-ba-sú tù-ma-li um-ma ša-lim-a-šur-ma dí-ik-ma-am ù nu-ra-am ú-ma-li ,"Šalim-Aššur seized us in his case against the sons of Iddin-abum and Šalim-Aššur said: Do you contest the tablet from the City assembly that the attorney brought as well as the testament according to which 7 investors concluded our case?"" Iddin-abum's sons answered, all three of them: ""We do not contest anything against you."" Šu-Bēlum said: ""I sue you for the goods from Aššur-bēl-awātim's house."" His brothers said ""As for us, we have no claims against you."" Šalim-Aššur said ""Keep in mind what has been sworn by an oath by the City, since he (now) raises claim in a concluded case!"" Šu-Bēlum answered: ""Have you paid in full <gap> of my brothers, the silver and its interest?"" Šalim-Aššur said: ""I have paid in ashes(?) and light."" "
715,762,0,IGI PUZUR₄.SA.TU IGI EN.LÍL-ba-ni IGI a-šùr-GAL ,"Witnessed by Puzur-šadu'e, by Illil-bāni, by Aššur-rabi."
716,764,0,1 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er <gap> DUMU ku-um-da-nim DAM.GÀR i-šu ,<gap> son of Kumdānum owes 1 mina of refined silver to the merchant. 
717,767,0,IGI ga-<gap> IGI am-ri-a IGI a-ta-<gap> ,"Witnessed by Ga<gap>, by Amriya, by Ata<gap>"
718,768,0,iš-tù ḫa-muš-tim ša ba-bi-lim ù na-ra-am-ZU 0.3333 ma-na LÁ 2 GÍN KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er PUZUR₄.IŠTAR DUMU šu-a-nim i-ri-šum i-šu , Reckoned from the week of Babilum and Narām-Sīn. Puzur-Ištar son of Šu-Anim owes 18 shekels of silver to Irišum. 
719,769,0,IGI mu-šu-e-ni IGI a-ta-a ,"Witnessed by Mušueni, by Ataya."
720,770,0,iš-tù ḫa-muš-tim ša a-šùr-i-mì-tí ù a-mur-IŠTAR 15 GÍN KÙ.BABBAR i-ṣé-er zu-ba e-ri-šum i-šu , Reckoned from the week of Aššur-imittī and Amur-Ištar. Zuba owes 15 shekels of silver to Irišum. 
721,771,0,IGI RI-ma-ší DUMU šu-ku-bi-im IGI DINGIR-<gap> ku-lá-ni DUMU a-šùr-<gap> ,"Witnessed by Rimaši(?) son of Šu-Kūbum, by <gap> son of Aššur-<gap>."
722,773,0,IGI šu-nu-nu IGI ba-ba-li <gap> i-ṣé-er ,"Witnessed by Šu-Nūnu, by Šu-Kūbum."
723,774,0,a-bu-ša-lim DUMU <gap> i-ri-šum i-šu ITU.KAM qá-ra-a-tim <gap> bu-za-<gap> ," Abu-šalim owes <gap> to Irišum. Month Qarra'ātum, eponymy <gap> "
724,775,0,IGI šu-nu-nu DUMU a-<gap> IGI zi-<gap> DUMU a-šùr-ni-šu,"Witnessed by Šu-Nūnu son of A<gap>, by Zi<gap> son of Aššur-nīšu."
725,777,0,IGI {d}IŠKUR.ILLAT IGI ir-am-a-šùr DUMU ì-dí-ba-ni,"Witnessed by Adad-ellat, by Ir'am-Aššur, son of Idi-bāni."
726,779,0,IGI a-šùr-ma-lik DUMU a-lá-ḫi-im IGI a-šùr-i-mì-tí DUMU i-ku-pí-IŠTAR IGI en-na-sú-in DUMU šu-IŠTAR,"Witnessed by Aššur-malik son of Ali-ahum, by Aššur-imittī son of Ikūn-pī-Ištar, by Enna-Suen son of Šu-Ištar."
727,780,0,en-um-a-šùr a-na a-šùr-iš-tí-kál DUMU šu-a-nim iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šur-ma iš-tù ITU.1.KAM ša sá-ra-tim šu-ma a-dí ITU.5.KAM a-na kà-ni-iš lá ta-li-kam-ma a-wa-tám lá ta-dí-nam a-na 15 ma-na lu-la-im ù 2 DUG a-lá-ni ša i-na li-bi-kà a-bi i-šu-ú ba-lu-um dí-ni-im ṣa-al-tim ú ma-mì-tim ma-na-um 1 ma-na a-na lu-li-i-a ù a-lá-ni-a ta-ša-qá-lam um-ma a-šùr-iš-tí-kál-ma a-ša-qá-lá-kum ,"Ennam-Aššur seized us against Aššuriš-tikal son of Šu-Anum, and Ennam-Aššur said: If you have not come to Kanesh within 5 months, after the month Ša-sarrātim and answered me in court, then with respect to the 15 minas of antimony and 2 jars of acorns which you owe to my father, you must pay me mina for mina for my antimony and my acorns without a verdict, quarrel or oath."" Aššuriš-tikal answered: ""I shall pay you."" "
728,781,0,IGI pí-lá-aḫ-IŠTAR DUMU ki-li-a IGI a-gu-a DUMU PUZUR₄-a-šur ,"Witnessed by Pilah-Ištar son of Kiliya, by Aguwa son of Puzur-Aššur."
729,782,0,a-ḫa-ma a-na ri-ik-sí-im ša šu-lá-ba-an i-na bu-ru-uš-ḫa-dim IGI {d}IM-ba-ni DUMU kà-na-ni IGI šu-ku-bi₄-im ip-qí-da-ni i-na ú-lá-ma IGI ma-nu-um-ba-lu-a-šùr DUMU e-na-ma-nim ù IGI pí-lá-aḫ-IŠTAR šu-lá-ba-an iṣ-ba-tí-ma um-ma šu-ut-ma ri-ik-sà-am ša áp-qí-da-ku-ni a-šu-ku-bi-im dí-in a-ḫa-ma ṭup-pá-am ḫa-ar-ma-am ša 50 ma-na URUDU SIG₅ ša tám-kà-ri-im a-na en-na-nim DUMU a-bi-a áp-qí-id 50 ma-na URUDU ší-kam tám-kà-ri ú-ša-da-an ú-šé-ba-lam IGI pí-," ""Further, with respect to the package that Šu-Laban entrusted to me in Burušhaddum before the witnesses Adad-bāni son of Kanani and Šu-Kūbum, Šu-Laban seized me in Ulama before the witnesses Mannum-balum-Aššur son of Ennam-Anum and Pilah-Ištar, and he said: 'Give the package that I entrusted to you to Šu-Kūbum.' Further, I entrusted a certified tablet concerning 50 minas of good copper belonging to the merchant to Ennānum son of Abiya; he will make my merchant pay 50 minas of -copper and send it to me."" Witnessed by Pilah-Ištar, by Amur-Aššur."""
730,784,0,IGI a-mur-a-šùr DUMU iš-me-lim a-wi-lu a-ni-ú-tum da-a-nu,"Witnessed by Āmur-Aššur, son of Išme-ilum."
731,786,0,en-nam-a-šùr DUMU šu-{d}EN.LÍL a-na la-qé-ep ù en-nam-a-šùr DUMU šu-be-lim iṣ-ba-at-ni-a-tí-ma um-ma en-nam-a-šùr-ma 4.5 ma-na 5.3333 GÍN KÙ.BABBAR ki-ma i-tur₄-DINGIR tal-qé-a um-ma la-qé-ep ù en-nam-a-šùr-ma ke-na i-na ḫa-mu-uš-tim ša PUZUR₄.IŠTAR DUMU šu-lá-áb-ra-at KÙ.BABBAR ni-il₅-qé KÙ.BABBAR eq-lam a-šu-mì en-nam-a-šùr DUMU šu-{d}EN.LÍL e-tí-iq ù a-na bi-it-qá-tim en-nam-a-šùr DUMU šu-{d}EN.LÍL i-za-az um-ma en-nam-a-šùr-ma DUMU šu-{d}EN.LÍL-ma ṭup-pá-am ša ḫu-bu-li ša i-tur₄-DINGIR ú kà-ku-a ma-nu-um i-da-nam um-ma la-qé-ep-ma a-na-ku a-da-na-kum um-ma la-qé-ep-ma a-na en-nam-a-šùr DUMU šu-{d}EN.LÍL-ma KÙ.BABBAR ša-bu-a-tí 2 ṭup-pé-e ḫa-ar-me-en ša ḫu-bu-lim a-šùr-DU₁₀ a-ḫi-a tù-kà-al lu ku-a-um lu ša DUMU kà-ri-a ma-nu-um lu i-da-nam um-ma en-nam-a-šùr DUMU šu-{d}EN.LÍL a-na-ku a-da-na-kum ,"Ennam-Aššur son of Šu-Illil seized us against Lā-qēp and Ennam-Aššur son of Šu-Bēlum, and Ennam-Aššur said: Have you taken 4.5 minas 5.3333 shekels of silver on behalf of Itūr-ilī?"" Lā-qēp and Ennam-Aššur answered: ""Yes, we took the silver in the week of Puzur-Ištar son of Šu-Ilabrat. The silver goes overland (to Assur) in the name of Ennam-Aššur son of Šu-Illil, and Ennam-Aššur son of Šu-Illil answers for (possible) shortfalls."" Ennam-Aššur son of Šu-Illil said: ""And the tablet concerning the debt to Itūr-ilī and Kakkuwa, who will give me that?"" Lā-qēp answered: ""I shall personally give it to you."" Lā-qēp (further) said to Ennam-Aššur son of Šu-Ilil: ""You have been paid the silver. You have in your possession 2 certified tablets concerning the debt of my brother Aššur-ṭāb. Yours as well as that of Karriya's son, who will give that to me?"" Ennam-Aššur son of Šu-Illil answered: ""I shall personally give it to you."" "
732,787,0,IGI a-la-bi-im DUMU sú-li-a IGI ki-li-a DUMU en-na-nim ,"Witnessed by Ali-abum son of Suliya, by Kiliya son of Ennānum. The Durhumit"
733,789,0,15 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu kàr-wa-a a-na um-mì-a-ni-a ú-bi-il₅ ,"15 minas of silver, its excise added, his transport fee paid, Karwāya brought to my investors, "
734,790,0,IGI a-ni-ni-im DUMU šu-ḫu-bur IGI a-šùr-iš-tí-kál DUMU a-šur-SIPA ,"witnessed by Anīnum, son of Šu-hubur, by Aššuriš-tikal, son of Aššur-rē'ī."
735,793,0,IGI IŠTAR-ba-ni IGI ší-ma-ta-nim IGI zu-NI-a ,"Witnessed by Ištar-bāni, by Šimatānum, by Zul-niya;"
736,796,0,IGI ba-ba-zu-a IGI DU₁₀-ṣí-lá-a-šur IGI šu-IŠTAR,"Witnessed by Babazua, by Ṭāb-ṣill-Aššur, by Šu-Ištar."
737,797,0,a-bu-a MAŠKIM ù tám-kà-ru ú-ṣú-ur-ša-a-šur DUMU a-šur-ma-lik iṣ-bu-tù-ni-a-tí-ma a-na É ú-ṣú-ur-ša-a-šur ú-šé-ri-bu-ni-a-tí-ma ma-ṣa-ar-tí ú-ṣú-ur-ša-a-šur tám-kà-ru-šu i-na ma-aḫ-ri-ni ip-té-ú-ma ṭup-pì-šu ḫa-ru-mu-tim ú-šé-ṣí-ú-ni-ma i-na li-bi₄ ṭup-pì-šu ṭup-pá-am ḫa-ar-ma-am ša 6 GÚ AN.NA ku-nu-ki ša a-lim{ki} ú 45 TÚG ku-ta-ni ša-lim-a-šur a-na a-šur-i-dí DUMU sá-da-a i-da-an-ma 1 GÚ KÙ.BABBAR ṣa-ru-pá-am a-šur-i-dí a-na ša-lim-a-šur i-ša-qal šu-ma a-šur-i-dí DUMU sá-da-a lá-šu AN.NA ù TÚG ṣú-ba-tí a-na ša ki-ma a-šur-i-dí ša-lim-a-šur i-da-an ṭup-pu-um ḫa-ar-mu-um ša ḫu-bu-ul a-šur-i-dí i-na É ú-ṣú-ur-ša-a-šur DUMU a-šur-ma-lik i-na li-bi₄ ṭup-pì-šu e-li-a-ma ù a-na a-šur-ma-lik DUMU a-lá-ḫi-im ip-qí-du-šu a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in ,"Abuwa, the attorney, and the customers of Uṣur-ša-Aššur son of Aššur-malik seized us and led us into Uṣur-ša-Aššur's house, and his customers opened Uṣur-ša-Aššur's strong room with us as witnesses, took out his certified tablets, and (selected) from his tablets one certified tablet stating that Šalim-Aššur shall give 6 talents of tin sealed in the City and 45 -textiles to Aššur-idī son of Sadaya, and that Aššur-idī shall pay 1 talent of refined silver to Šalim-Aššur; if Aššur-idī son of Sadaya should be absent, Šalim-Aššur shall give the tin and the textiles to Aššur-idī's representatives. This certified tablet concerning Aššur-idī's debt appeared in the house of Uṣur-ša-Aššur son of Aššur-malik among his tablets, and thereafter they entrusted it to Aššur-malik son of Ali-ahum. § The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
738,798,0,IGI a-ta-ta DUMU šu-ku-bi₄-im IGI šu-a-šur DUMU id-n,"Witnessed by Atata son of Šu-Kūbum, by Šu-Aššur son of Iddin-Aššur;"
739,800,0,(4 broken lines) <gap> an-ma-ma tí-ir-tí i-sú-ri-ik a-na ṣé-ri-a i-li-kam-ma <gap> ší-ri-e a-ḫi-šu <gap> a-na ṣé-ri-a <gap> KÙ.BABBAR i-na <gap> a-bi-kà al-qé <gap> 1 GÚ ù ma <gap>-ma <gap> na na <gap>-ul <gap>-kà ú ša ki-ma <gap> a-lim{ki} i ta-<gap> e-ru-ub-ma ṭup-pé ša a-bi-kà lu-lá-mì-id-kà-ma lu i-na a-lim{ki} KÙ.BABBAR lu ta-ad-mì-qá-tim lu ḫu-bu-ul a-bi-kà KÙ.BABBAR ma-sà-am ú-ša-qí-il₅ um-ma šu-ut-ma mì-nam we-dam i-a-tí tù-la-ma-da-ni a-ḫu-ú-a lá-šu-ú šu-ma-ba KÙ.BABBAR tù-ša-qí-il₅ KÙ.BABBAR-áp-kà ni-ta-pá-al ,"<gap> Issu-arik's instructions arrived to me, and <gap> let me inform you of your father's tablet and either in the City, whether silver from free loans or from the debt of your father, I had washed silver paid. He said: Why do you inform me alone? My brothers are not present. If you have had the silver paid then we shall balance your own silver."" "
740,801,0,IGI a-mur-{d}UTU IGI na-áb-sú-in DUMU {d}AB-ba-ni IGI i-ku-pí-a-šùr DUMU šu-IŠTAR ,"Witnessed by Amur-Šamaš, witnessed by Nab-Suen son of Illil-bāni, witnessed by Ikuppi-Aššur son of Šu-Ištar."
741,803,0,<gap> ma-na 2 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ì-lí-a-lim šu-IŠTAR i-šu ,<gap> minas and 2 shekels of refined silver Ilī-ālum owes to Šu-Ištar. 
742,804,0,IGI ì-lí-dan DUMU id-na-a-šur IGI i-ku-pí-a-šur DUMU PUZUR₄-iš₈-tár IGI šu-ku-bi-im ,"Witnessed by Ilī-dān, son of Iddin-Aššur, by Ikūn-pī-Aššur, son of Puzur-Ištar, and by Šu-Kūbum."
743,806,0,šál-ma-a-šur ù a-mur-IŠTAR iṣ-bu-tù-ni-a-tí-ma um-ma a-mur-IŠTAR-ma a-na šál-ma-a-šùr-ma DUMU me-tim a-na-ku 3 ma-na KÙ.BABBAR 3 a-tù-nu a-na a-bi₄-a ḫa-bu-lá-tù-nu ṭup-pá-ak-nu ḫa-ar-ma-am ša ḫu-bu-li-ku-nu a-bi₄ e-zi-ba-am KÙ.BABBAR šu-qú-ul ú-lá šu-ma ša-ba-e tí-šu ṭup-pá-am <gap> ú-ra <gap> ṭup-pá-kà lá-du-uk um-ma šál-ma-a-šur-ma ke-na 3 né-nu KÙ.BABBAR ni-ḫi-bi₄-il₅ a-ni-nam a-ṣé-er a-šur-ma-lik ù šál-ma-a-šur ša ki-ma i-a-tí KÙ.BABBAR ú-šé-bi₄-il₅-ma a-na ša ki-ma a-bi₄-kà KÙ.BABBAR iš-qú-lu ù iš-tù KÙ.BABBAR iš-qú-lu-ni iš-tí a-bi₄-kà a-na-me-er ,"Šalim-Aššur and Amur-Ištar seized us, and Amur-Ištar said to Šalim-Aššur: I appear as heir. You three owe 3 minas of silver to my father. My father left me your certified tablet concerning your debt. Pay the silver. Or, if you have a quittance <gap> a tablet <gap> so I can invalidate your tablet."" Šalim-Aššur answered: ""Yes, we three became indebted for the silver. I sent Anninum to Aššur-malik and Šalim-Aššur, my representatives, with the silver, and they paid the silver to your father's representatives. Also, after they paid the silver, I met with your father."" "
744,807,0,IGI e-dí-na-a IGI ṣí-lá-{d}IM ,"Witnessed by Eddinaya, by Ṣill-Adad."
745,812,0,IGI šál-maḫ IGI a-zu-na-a IGI DU₁₀-ṣí-li-a-šur ,"Witnessed by Šalim-ahum, by Azunaya, by Ṭāb-ṣill-Aššur."
746,813,0,a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma ṭup-pá-am IGI GÍR ša a-šur ša ší-bu-tí-ni ni-di-in ḫa-ra-ni a kà-ni-iš mì-in tù-kà-lá-ni," § The Durhumit colony gave us for these proceedings, and we gave a tablet with our testimony before Aššur's dagger. ""Had my journey gone to Kanesh, would you then hold me back?"""""
747,815,0,IGI be-lá-nim,Witnessed by Bēlānum.
748,816,0,1 GÚ 6.5 ma-na URUDU SIG₅ ší-im KÙ.BABBAR-áp-šu ša ili₅-ba-ni ša a-na i-dí-a-šùr DUMU dan-a-šùr mì-iš-li-šu en-um-a-šùr iš-qú-lu URUDU ì-lí-ba-ni ša-bu a-na en-um-a-šùr ì-lí-ba-ni ú-lá i-tù-a-ar IGI en-na-nim DUMU <gap> ,"As to the 1 talent 6.5 minas of good copper, the price of his silver, belonging to Ilī-bāni, of which Ennam-Aššur paid half to Iddin-Aššur son of Dan-Aššur - Ilī-bāni has been paid the copper in full. Ilī-bāni must not raise claim against Ennam-Aššur. "
749,820,0,IGI ni-mar-IŠTAR IGI en-um-a-šùr ,"Witnessed by Nimar-Ištar, by Ennam-Aššur;"
750,821,0,a-šùr-na-da DUMU šu-{d}EN.LÍL tap-pá-i-ni a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in," Aššur-nādā son of Šu-Illil is our (absent) partner. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger."""
751,822,0,en-um-a-šur a-na en-na-sú-in lu ta-ad-mì-iq-tám i-dí-in lu ṭup-pu-um ḫa-ar-mu-um lu ta-aḫ-sí-is-tum ša ḫu-bu-ul en-na-sú-in DUMU i-dí-a-bi-im ú-šé-li-am IGI lú-zi-na IGI DU₁₀-ṣí-lá-a-šur IGI a-<gap>-i IGI be-lá-nim DUMU šu-a-šur me-er-ú en-um-a-šur i-šé-e-ú-šu i-na-sú-in a-na a-lá-ḫi-im ù me-er-e en-um-a-šùr a-na ma-mì šu-um-šu lá i-tù-wa-ar ITU.KAM ma-ḫu-ur-ì-lí li-mu-um ša qá-tí en-na-sú-in DUMU šu-a-šur ,"What free loan Ennam-Aššur has given to Enna-Suen, or any certified tablet or memorandum concerning the debt of Enna-Suen s. of Iddin-abum that he has produced - Ennam-Aššur's sons will sue him. Enna-Suen will not raise claim against Ali-ahum or Ennam-Aššur's sons for anything at all. Month Mahhur-ilī, eponymy after that of Enna-Suen s. of Šu-Aššur. "
752,825,0,IGI {d}EN.LÍL-ba-ni DUMU iš-ma-a-šur IGI DU₁₀-ṣí-lá-a-šur DUMU a-šur-ba-ni,"Witnessed by Illil-bāni son of Išīm-Aššur, by Ṭāb-ṣill-Aššur son of Aššur-bāni."
753,826,0,ša 24 ma-na KÙ.BABBAR i-dí-a-bu-um a-na a-šur-be-el-a-wa-tim ḫa-bu-lu šu-ku-bu-um me-ra-šu É-tí ša šál-ma-a-šur wa-áš-bu ik-nu-uk-ma am-tám ù ÌR-dí ú-šé-ṣí-ma i-na a-mu-tim ša É a-lim{ki} ša-lim-a-šur i-sí-ú-ma iš-tí id-na-a-šùr ad-mu-ma a-na kà-ni-iš ú-šé-bi₄-lu qá-tám ša šál-ma-a-šur šu-ku-bu-um DUMU a-šur-be-el-a-wa-tim a-na ḫu-bu-ul i-dí-a-bi₄-im il₅-qé-ma É-tí am-tám ù ÌR-dí a-na ša ki-ma šál-ma-a-šur ú-šé-er <gap> a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in ,"Concerning the fact that Iddin-abum owes 24 minas of silver to Aššur-bēl-awātim: his son Šu-Kūbum has sealed the houses where Šalim-Aššur lives and taken out the maid and the slaves; but out of the iron that Šalim-Aššur claimed at the City Hall and which has been invested in Iddin-Aššur and which he sent to Kanesh, Šu-Kūbum son of Aššur-bēl-awātim has taken Šalim-Aššur's share to cover Iddin-abum's debt, and he has released the houses, the maid and the slaves to Šalim-Aššur's representatives. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
754,827,0,IGI a-ku-za IGI MAR.TU-ba-ni IGI lá-qé-ep ,"Witnessed by Akuza, by Amurrum-bāni, by Lā-qēp;"
755,830,0,IGI ni-mar-IŠTAR IGI en-nam-a-šùr ,"Witnessed by Nimar-Ištar, by Ennam-Aššur;"
756,831,0,a-šùr-na-da DUMU šu-{d}EN.LÍL tap-pá-i-ni a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in," Aššur-nādā son of Šu-Illil is our (absent) partner. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger."""
757,833,0,IGI wa-al-dí-DINGIR IGI i-na-ar,"Witnessed by Waldi-ilum, by Inar."
758,834,0,2 e-ma-re-e a-na 0.5 ma-na 3 GÍN KÙ.BABBAR 2 e-ma-re a-na 0.3333 ma-na 5.5 GÍN KÙ.BABBAR 1.5 GÍN KÙ.BABBAR i-na ší-im TÚG-ba-tim ša a-na a-ší-tí-šu tí-sà-ba-am iš-ú-mu-ú ŠU.NÍGIN 1 ma-na KÙ.BABBAR i-na li-bi a-lu-ta-ni ḫu-ša-na-lim IGI ḫu-na-da-du-a e-me-šu ú ší-ší-im ša a-lu-ta-ni IGI ba-za-za-a 0.6666 ma-na 5 GÍN KÙ.BABBAR ší-im 2-ší-na e-ma-re áš-du-na-ni ḫu-ša-na-lim ḫa-bu-ul ,"2 donkeys for 33 shekels of silver, 2 donkeys for 25.5 shekels of silver, 1.5 shekel of silver from the price of a textile, when he bought a tisabu-garment for his wife — in all 1 mina of silver due from Alutani Husanalum, witnessed by Hunadadu'a, his son-in-law and the <gap> of Alutani, and Bazazaya. 45 shekels of silver, the price of 2 donkeys Asdunani Husanalum owes, "
759,835,0,IGI ḫu-na-da-du-a IGI ḫu-ur-du-na-ni IGI ba-za-za-a ,"witnessed by Hunadadu, by Hurdunani, by Bazazaya."
760,836,0,0.5 ma-na KÙ.BABBAR ší-im 2 e-ma-re-e i li-bi na-na-li-i ù ú-ba-ar-za-a a-ḫi-šu-ú ," 0.5 mina of silver, the rprice of 2 donkeys owed by Nanali and Ubarzaya, his brother, "
761,837,0,IGI ú-šu-bu-ḫa-ma-za-a IGI du-me-ni IGI ḫu-na-da-du-a IGI ba-za-za-a-a ,"witnessed by Usubuhamazaya, by Dumeni, by Hunadadu'a, by Bazazaya."
762,838,0,0.3333 ma-na 4 GÍN KÙ.BABBAR ší-im 2 e-ma-re-e i li-bi₄ ku-li-a pá-ší-ri-im ," 24 shekels of silver the price of 2 donkeys, owed by Kuliya, the retailer, "
763,840,0,tap-pá-i-šu-ú IGI ḫa-šu-ta-a-li-i 0.5 ma-na KÙ.BABBAR ší-im 2 e-ma-re i li-bi ba-za-za-a ," 0.5 mina of silver, the price of 2 donkeys, owed by Bazazaya, "
764,841,0,IGI ur-dim IGI a-li-a ,"witnessed by Urdum, by Aliya."
765,842,0,ŠU.NÍGIN 3 ma-na 9 GÍN KÙ.BABBAR-áp-kà i da-áš-e i-ša-qú-lu," All together: 3 minas and 9 shekels, your silver, they will pay in spring."
766,843,0,4.5 GÚ URUDU SIG₅ 1 GÚ 20 ma-na URUDU lá-mu-nu-um i-na ma-ṣa-ar-tim ša a-mur-a-šur a-šur-na-da e-lá-ma ù a-šur-SIPA ú-šé-ṣí-ú a-šur-na-da ki-ma KÙ-pí-šu e-ru-ub e-lá-ma ù a-šur-SIPA ki-ma um-mì-a-ni e-ru-bu a-šur-ni-šu ki-ma ku-ra e-ru-ub ,"4.5 talents of refined copper, 1 talent and 20 minas of poor copper Aššur-nādā, Elamma and Aššur-rē'ī brought out of the strong-room of Amur-Aššur. Aššur-nādā entered on account of his own (claim on) silver, Elamma and Aššur-rē'ī entered in the name of the investors, Aššur-nišū entered representing Kura. "
767,844,0,IGI a-šur-na-da IGI zi-kà-i IGI ar-ši-aḫ IGI ku-ku-lá-nim IGI e-lá-li-a ,"Witnessed by Aššur-nādā, Zikayi, Arši-ah, Kukkulānum, and Elāliya."
768,847,0,IGI a-ku-za IGI šu-a-nim ,"Witnessed by Akuza, by Šu-Anum."
769,849,0,22 ma-na É a-šur-i-mì-tí ù ḫu-ni-a 20.5 ma-na ì-lí-a-lúm 10 ma-na LÁ 15 GÍN šu-ku-bu-um 13 ma-na É šu-{d}EN.LÍL 13 ma-na DUMU a-mur-IŠTAR 13.6666 ma-na 5 GÍN ša lá-qé-pí-im DUMU kà-a-tí-im 6.5 ma-na a-šùr-ma-lik DUMU en-um-{d}IM ŠU.NÍGIN 1.5 GÚ 8.5 ma-na KÙ.BABBAR ša na-ru-qí-a qá-dum ša ta-ad-mì-iq-tí-šu-nu ša um-me-a-nu-a i-na ṣé-ri-a i-dí-ú-ni mì-ša-al KÙ.BABBAR u₄-mu-šu-nu ma-al-ú mì-ša-al KÙ.BABBAR a-na MU.4.ŠÈ i-ša-qal li-mu-um ì-lí-dan i-na 10 ma-na KÙ.BABBAR ša ta-ad-mì-iq-tí-šu ša ṭup-pì-a ḫa-ar-mì-im ša šu-ku-bi₄-im <gap> DUMU e-lá-lí 5 ma-na KÙ.BABBAR il₅-qé ,"22 minas: the house of Aššur-imittī and hunniya; 20.5 minas: Ilī-ālum; 10 minas less 15 shekels: Šu-Kūbum; 13 minas: the house of Šu-Illil; 13 minas the son of Amur-Ištar; 13.6666 minas 5 shekels belonging to Lā-qēp son of Kayatum; 6.5 minas: Aššur-malik son of Ennam-Adad; in all: 1.5 talent 8.5 minas of silver from my joint-stock capital, including the which my investors have charged to me. For half the silver the terms have expired. For half the silver payment must be made in 4 years. Eponymy Ilī-dan. Of the 10 minas of silver from his in my certified tablet belonging to Šu-Kūbum son of Elāli he has received 5 minas of silver. "
770,850,0,IGI a-ší-tí-šu IGI me-er-i-tí-šu gu₅-ba-áb-tim IGI e-lá-lí me-er-i-šu,"Witnessed by his wife, by his daughter, the priestess, by Elāli, his son"
771,851,0,40 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu en-um-a-šùr a-na a-lu-a ù e-ni-ša-ru-um i-na ša-la-tù-ar ku-nu-ki ip-qí-id um-ma šu-ut-ma a-na a-lim{ki} a-na ša-lim-a-šur a-bi-a bi-lá ú 5 GÍN KÙ.BABBAR a-na qá-tí-šu-nu i-dí-in a-na a-wa-tim a-ni-a-tim kà-ru-um wa-aḫ-šu-ša-na i-dí-in-ni-a-tí-ma IGI GÍR ša da-šùr ší-bu-tí-ni ni-dí-in ,"40 minas of silver, its import duty added, its transport tariff paid for, Ennam-Aššur has entrusted to Aluwa and Enišārum in Šalatuwar under seal. He said: Bring it to the City to my father Šalim-Aššur!"" He also gave them 5 shekels of silver for expenses. The Wahšušana colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
